,result,odds-home,odds-draw,odds-away,home-wins,home-draws,home-losses,home-goals,home-opposition-goals,home-shots,home-shots_on_target,home-possession,home-opposition_shots,home-opposition_shots_on_target,home-opposition_possession,away-wins,away-draws,away-losses,away-goals,away-opposition-goals,away-shots,away-shots_on_target,away-possession,away-opposition_shots,away-opposition_shots_on_target,away-opposition_possession,home_shot_accuracy,home_shot_efficiency,home_opposition_shot_accuracy,home_opposition_shot_efficiency,away_shot_accuracy,away_shot_efficiency,away_opposition_shot_accuracy,away_opposition_shot_efficiency
3252,D,2.0,3.4,4.33,3,2,5,12,12,116,65,506,99,52,404,2,3,5,7,11,99,49,429,118,56,481,0.5603448275862069,0.18461538461538463,0.5252525252525253,0.23076923076923078,0.494949494949495,0.14285714285714285,0.4745762711864407,0.19642857142857142
3253,A,1.57,4.33,6.5,6,2,2,9,5,170,86,548,103,56,361,4,2,4,14,16,135,72,442,108,57,468,0.5058823529411764,0.10465116279069768,0.5436893203883495,0.08928571428571429,0.5333333333333333,0.19444444444444445,0.5277777777777778,0.2807017543859649
3254,H,1.62,4.2,6.0,8,1,1,21,7,111,63,513,107,52,397,5,4,1,13,5,117,61,512,103,55,398,0.5675675675675675,0.3333333333333333,0.48598130841121495,0.1346153846153846,0.5213675213675214,0.21311475409836064,0.5339805825242718,0.09090909090909091
3255,D,3.0,3.4,2.5,5,4,1,12,8,124,69,511,116,55,399,6,2,2,20,10,126,62,497,119,64,413,0.5564516129032258,0.17391304347826086,0.47413793103448276,0.14545454545454545,0.49206349206349204,0.3225806451612903,0.5378151260504201,0.15625
3256,A,3.3,3.3,2.38,3,1,6,10,17,70,34,424,161,79,485,3,3,4,14,11,116,71,516,94,49,394,0.4857142857142857,0.29411764705882354,0.4906832298136646,0.21518987341772153,0.6120689655172413,0.19718309859154928,0.5212765957446809,0.22448979591836735
3257,A,1.85,3.5,5.0,4,2,4,9,12,101,44,392,117,55,518,1,1,8,6,19,103,49,360,94,45,550,0.43564356435643564,0.20454545454545456,0.4700854700854701,0.21818181818181817,0.47572815533980584,0.12244897959183673,0.4787234042553192,0.4222222222222222
3258,H,1.8,3.8,4.75,5,2,3,15,12,137,75,435,120,65,475,3,1,6,7,19,125,62,433,131,65,477,0.5474452554744526,0.2,0.5416666666666666,0.18461538461538463,0.496,0.11290322580645161,0.4961832061068702,0.2923076923076923
3259,H,2.15,3.3,3.9,2,4,4,10,13,93,44,420,109,54,490,2,1,7,8,21,88,46,394,143,72,516,0.4731182795698925,0.22727272727272727,0.4954128440366973,0.24074074074074073,0.5227272727272727,0.17391304347826086,0.5034965034965035,0.2916666666666667
3260,A,6.0,4.2,1.62,2,4,4,8,8,112,48,408,116,50,502,5,3,2,16,10,159,81,526,107,54,383,0.42857142857142855,0.16666666666666666,0.43103448275862066,0.16,0.5094339622641509,0.19753086419753085,0.5046728971962616,0.18518518518518517
3261,D,6.0,4.0,1.65,3,3,4,9,14,88,44,406,151,80,504,5,2,3,16,13,105,50,493,107,53,416,0.5,0.20454545454545456,0.5298013245033113,0.175,0.47619047619047616,0.32,0.4953271028037383,0.24528301886792453
3262,H,1.7,4.0,5.5,5,1,4,25,11,149,74,541,70,29,369,5,2,3,8,6,168,84,546,103,56,363,0.4966442953020134,0.33783783783783783,0.4142857142857143,0.3793103448275862,0.5,0.09523809523809523,0.5436893203883495,0.10714285714285714
3263,D,2.15,3.4,3.8,3,5,2,12,11,85,38,396,131,66,514,3,2,5,8,11,118,52,381,114,52,529,0.4470588235294118,0.3157894736842105,0.5038167938931297,0.16666666666666666,0.4406779661016949,0.15384615384615385,0.45614035087719296,0.21153846153846154
3264,D,2.0,3.4,4.33,3,3,4,9,11,127,58,401,108,49,509,2,0,8,7,22,94,47,396,140,71,514,0.4566929133858268,0.15517241379310345,0.4537037037037037,0.22448979591836735,0.5,0.14893617021276595,0.5071428571428571,0.30985915492957744
3265,A,6.5,4.0,1.62,3,4,3,11,14,89,43,402,149,79,508,8,1,1,20,6,102,57,512,101,51,398,0.48314606741573035,0.2558139534883721,0.5302013422818792,0.17721518987341772,0.5588235294117647,0.3508771929824561,0.504950495049505,0.11764705882352941
3266,H,1.62,4.0,6.25,5,4,1,15,11,114,61,510,116,56,400,2,4,4,10,12,96,47,421,110,53,489,0.5350877192982456,0.2459016393442623,0.4827586206896552,0.19642857142857142,0.4895833333333333,0.2127659574468085,0.4818181818181818,0.22641509433962265
3267,H,2.05,3.5,4.0,6,1,3,17,13,136,78,431,123,69,479,3,5,2,14,13,85,37,400,121,59,510,0.5735294117647058,0.21794871794871795,0.5609756097560976,0.18840579710144928,0.43529411764705883,0.3783783783783784,0.48760330578512395,0.22033898305084745
3268,H,2.0,3.4,4.33,3,1,6,8,20,122,63,428,142,70,482,2,1,7,7,18,103,47,359,87,44,551,0.5163934426229508,0.12698412698412698,0.49295774647887325,0.2857142857142857,0.4563106796116505,0.14893617021276595,0.5057471264367817,0.4090909090909091
3269,H,1.91,3.5,4.6,1,4,5,6,11,105,46,403,123,58,507,2,1,7,10,19,73,32,418,155,78,491,0.4380952380952381,0.13043478260869565,0.4715447154471545,0.1896551724137931,0.4383561643835616,0.3125,0.5032258064516129,0.24358974358974358
3270,H,1.57,4.2,6.5,5,3,2,17,9,163,88,513,110,55,396,4,4,2,12,7,118,62,505,96,50,405,0.5398773006134969,0.19318181818181818,0.5,0.16363636363636364,0.5254237288135594,0.1935483870967742,0.5208333333333334,0.14
3271,H,6.5,4.0,1.62,3,2,5,8,13,105,48,407,109,51,503,5,3,2,22,13,130,65,483,116,65,427,0.45714285714285713,0.16666666666666666,0.46788990825688076,0.2549019607843137,0.5,0.3384615384615385,0.5603448275862069,0.2
3272,H,1.29,6.0,13.0,5,1,4,27,11,143,68,526,75,33,384,4,3,3,16,11,123,73,526,84,42,384,0.4755244755244755,0.39705882352941174,0.44,0.3333333333333333,0.5934959349593496,0.2191780821917808,0.5,0.2619047619047619
3273,D,2.8,3.5,2.63,4,2,4,7,12,161,84,542,108,57,367,4,3,3,14,14,111,51,501,103,50,408,0.5217391304347826,0.08333333333333333,0.5277777777777778,0.21052631578947367,0.4594594594594595,0.27450980392156865,0.4854368932038835,0.28
3274,H,3.25,3.3,2.4,2,1,7,6,17,102,48,348,84,43,562,2,3,5,9,11,111,52,419,111,57,491,0.47058823529411764,0.125,0.5119047619047619,0.3953488372093023,0.46846846846846846,0.17307692307692307,0.5135135135135135,0.19298245614035087
3275,H,1.2,7.5,17.0,8,1,1,22,6,102,57,525,94,49,385,4,2,4,11,12,111,52,405,108,52,505,0.5588235294117647,0.38596491228070173,0.5212765957446809,0.12244897959183673,0.46846846846846846,0.21153846153846154,0.48148148148148145,0.23076923076923078
3276,H,1.29,6.0,12.0,4,3,3,22,16,128,65,497,114,62,413,3,1,6,8,20,114,58,444,141,72,466,0.5078125,0.3384615384615385,0.543859649122807,0.25806451612903225,0.5087719298245614,0.13793103448275862,0.5106382978723404,0.2777777777777778
3277,A,1.73,3.75,5.5,4,3,3,16,16,102,45,505,102,49,404,6,3,1,19,11,120,68,504,117,59,406,0.4411764705882353,0.35555555555555557,0.4803921568627451,0.32653061224489793,0.5666666666666667,0.27941176470588236,0.5042735042735043,0.1864406779661017
3278,D,2.1,3.4,4.0,1,4,5,9,16,87,46,412,118,64,498,2,4,4,8,15,92,45,409,149,80,501,0.5287356321839081,0.1956521739130435,0.5423728813559322,0.25,0.4891304347826087,0.17777777777777778,0.5369127516778524,0.1875
3279,A,6.5,4.33,1.55,2,1,7,6,19,91,41,398,136,70,512,6,2,2,20,10,169,91,521,105,52,388,0.45054945054945056,0.14634146341463414,0.5147058823529411,0.2714285714285714,0.5384615384615384,0.21978021978021978,0.49523809523809526,0.19230769230769232
3280,H,2.2,3.5,3.5,3,3,4,14,14,122,71,526,90,40,384,6,1,3,18,14,125,69,434,131,71,476,0.5819672131147541,0.19718309859154928,0.4444444444444444,0.35,0.552,0.2608695652173913,0.5419847328244275,0.19718309859154928
3281,A,6.0,4.2,1.62,3,5,2,15,13,87,36,401,118,56,509,6,1,3,28,8,146,66,504,79,34,406,0.41379310344827586,0.4166666666666667,0.4745762711864407,0.23214285714285715,0.4520547945205479,0.42424242424242425,0.43037974683544306,0.23529411764705882
3282,A,5.8,3.9,1.67,2,1,7,9,19,65,27,410,155,79,499,3,3,4,8,14,152,80,531,104,53,378,0.4153846153846154,0.3333333333333333,0.5096774193548387,0.24050632911392406,0.5263157894736842,0.1,0.5096153846153846,0.2641509433962264
3283,H,2.8,3.3,2.75,2,1,7,4,16,93,45,342,84,39,568,2,4,4,8,15,101,50,405,150,77,505,0.4838709677419355,0.08888888888888889,0.4642857142857143,0.41025641025641024,0.49504950495049505,0.16,0.5133333333333333,0.19480519480519481
3284,H,1.29,6.0,12.0,5,2,3,25,15,143,75,505,111,59,405,2,3,5,9,11,109,52,433,105,55,477,0.5244755244755245,0.3333333333333333,0.5315315315315315,0.2542372881355932,0.47706422018348627,0.17307692307692307,0.5238095238095238,0.2
3285,A,1.53,4.33,7.0,4,3,3,16,16,105,44,506,106,49,403,5,1,4,16,16,126,71,420,131,73,490,0.41904761904761906,0.36363636363636365,0.46226415094339623,0.32653061224489793,0.5634920634920635,0.22535211267605634,0.5572519083969466,0.2191780821917808
3286,D,5.25,3.8,1.75,4,3,3,12,9,109,57,497,105,56,413,6,1,3,29,10,150,66,506,85,37,404,0.5229357798165137,0.21052631578947367,0.5333333333333333,0.16071428571428573,0.44,0.4393939393939394,0.43529411764705883,0.2702702702702703
3287,H,6.5,4.2,1.57,1,4,5,9,16,89,45,429,119,67,481,7,2,1,24,12,165,90,523,106,54,386,0.5056179775280899,0.2,0.5630252100840336,0.23880597014925373,0.5454545454545454,0.26666666666666666,0.5094339622641509,0.2222222222222222
3288,A,4.5,3.6,1.91,2,1,7,8,20,86,41,412,142,68,498,4,3,3,10,14,148,78,533,106,56,376,0.47674418604651164,0.1951219512195122,0.4788732394366197,0.29411764705882354,0.527027027027027,0.1282051282051282,0.5283018867924528,0.25
3289,A,1.8,3.75,5.0,3,4,3,16,15,88,35,401,120,59,509,3,1,6,9,23,122,60,453,147,81,457,0.3977272727272727,0.45714285714285713,0.49166666666666664,0.2542372881355932,0.4918032786885246,0.15,0.5510204081632653,0.2839506172839506
3290,D,1.7,3.8,5.75,8,1,1,21,5,109,58,523,86,47,387,6,3,1,19,11,125,70,502,112,58,408,0.5321100917431193,0.3620689655172414,0.5465116279069767,0.10638297872340426,0.56,0.2714285714285714,0.5178571428571429,0.1896551724137931
3291,H,2.75,3.3,2.8,2,1,7,10,20,76,34,406,148,72,503,3,4,3,9,10,122,56,408,111,49,502,0.4473684210526316,0.29411764705882354,0.4864864864864865,0.2777777777777778,0.45901639344262296,0.16071428571428573,0.44144144144144143,0.20408163265306123
3292,D,1.75,3.75,5.5,4,2,4,15,12,115,67,546,96,45,364,4,1,5,10,13,103,48,393,117,58,517,0.5826086956521739,0.22388059701492538,0.46875,0.26666666666666666,0.46601941747572817,0.20833333333333334,0.49572649572649574,0.22413793103448276
3293,H,2.63,3.4,2.88,2,3,5,7,16,103,52,407,150,74,503,2,4,4,13,17,103,46,413,118,56,497,0.5048543689320388,0.1346153846153846,0.49333333333333335,0.21621621621621623,0.44660194174757284,0.2826086956521739,0.4745762711864407,0.30357142857142855
3294,H,1.18,8.0,19.0,6,2,2,24,15,153,83,513,107,54,396,3,1,6,6,14,98,45,343,85,40,567,0.5424836601307189,0.2891566265060241,0.5046728971962616,0.2777777777777778,0.45918367346938777,0.13333333333333333,0.47058823529411764,0.35
3295,H,1.36,5.0,10.5,5,4,1,17,10,128,71,501,116,63,409,3,0,7,11,19,86,44,398,150,73,511,0.5546875,0.23943661971830985,0.5431034482758621,0.15873015873015872,0.5116279069767442,0.25,0.4866666666666667,0.2602739726027397
3296,D,2.3,3.3,3.5,3,2,5,8,12,102,47,387,115,58,523,2,4,4,11,15,89,43,433,119,63,477,0.46078431372549017,0.1702127659574468,0.5043478260869565,0.20689655172413793,0.48314606741573035,0.2558139534883721,0.5294117647058824,0.23809523809523808
3297,H,1.83,3.75,4.75,6,1,3,30,11,150,66,494,86,36,416,7,2,1,19,5,109,56,506,92,47,404,0.44,0.45454545454545453,0.4186046511627907,0.3055555555555556,0.5137614678899083,0.3392857142857143,0.5108695652173914,0.10638297872340426
3298,D,2.4,3.4,3.2,6,1,3,15,13,122,68,414,131,72,496,4,4,2,13,9,111,57,502,100,50,408,0.5573770491803278,0.22058823529411764,0.549618320610687,0.18055555555555555,0.5135135135135135,0.22807017543859648,0.5,0.18
3299,D,1.95,3.6,4.33,2,2,6,10,15,110,55,430,120,65,480,2,1,7,9,19,90,43,404,157,78,506,0.5,0.18181818181818182,0.5416666666666666,0.23076923076923078,0.4777777777777778,0.20930232558139536,0.4968152866242038,0.24358974358974358
3300,A,5.25,3.8,1.75,3,4,3,8,10,125,59,402,118,53,508,4,3,3,15,13,103,47,507,103,48,402,0.472,0.13559322033898305,0.4491525423728814,0.18867924528301888,0.4563106796116505,0.3191489361702128,0.46601941747572817,0.2708333333333333
3301,D,2.88,3.3,2.7,4,1,5,11,22,115,58,430,157,92,480,3,3,4,14,13,115,67,553,93,46,357,0.5043478260869565,0.1896551724137931,0.5859872611464968,0.2391304347826087,0.5826086956521739,0.208955223880597,0.4946236559139785,0.2826086956521739
3302,A,2.5,3.4,3.0,4,3,3,10,15,154,85,520,112,58,389,6,2,2,29,15,161,87,513,108,57,397,0.551948051948052,0.11764705882352941,0.5178571428571429,0.25862068965517243,0.5403726708074534,0.3333333333333333,0.5277777777777778,0.2631578947368421
3303,A,3.25,3.4,2.38,3,1,6,7,14,103,48,337,91,45,573,6,2,2,14,11,122,66,403,127,71,507,0.46601941747572817,0.14583333333333334,0.4945054945054945,0.3111111111111111,0.5409836065573771,0.21212121212121213,0.5590551181102362,0.15492957746478872
3304,A,9.5,5.25,1.36,3,0,7,12,21,91,46,401,142,71,508,6,1,3,32,13,156,69,495,84,37,415,0.5054945054945055,0.2608695652173913,0.5,0.29577464788732394,0.4423076923076923,0.463768115942029,0.44047619047619047,0.35135135135135137
3305,H,1.2,7.5,16.0,6,2,2,31,14,163,86,522,96,49,388,2,3,5,6,15,98,53,415,154,75,495,0.5276073619631901,0.36046511627906974,0.5104166666666666,0.2857142857142857,0.5408163265306123,0.11320754716981132,0.487012987012987,0.2
3306,H,1.36,5.25,10.0,5,3,2,17,11,98,40,506,108,56,403,2,3,5,8,12,114,55,431,129,72,479,0.40816326530612246,0.425,0.5185185185185185,0.19642857142857142,0.4824561403508772,0.14545454545454545,0.5581395348837209,0.16666666666666666
3307,H,2.3,3.25,3.5,2,5,3,11,14,91,42,435,125,66,475,2,4,4,7,13,126,66,408,115,53,502,0.46153846153846156,0.2619047619047619,0.528,0.21212121212121213,0.5238095238095238,0.10606060606060606,0.4608695652173913,0.24528301886792453
3308,D,2.05,3.5,4.0,2,2,6,8,16,88,43,410,156,73,500,3,2,5,11,23,127,62,417,160,94,493,0.48863636363636365,0.18604651162790697,0.46794871794871795,0.2191780821917808,0.4881889763779528,0.1774193548387097,0.5875,0.24468085106382978
3309,D,1.95,3.5,4.5,1,4,5,11,17,104,49,413,116,53,497,2,3,5,7,12,106,49,386,109,53,524,0.47115384615384615,0.22448979591836735,0.45689655172413796,0.32075471698113206,0.46226415094339623,0.14285714285714285,0.48623853211009177,0.22641509433962265
3310,A,2.55,3.3,3.0,4,4,2,14,10,107,54,505,107,54,405,4,2,4,9,19,151,84,515,116,57,395,0.5046728971962616,0.25925925925925924,0.5046728971962616,0.18518518518518517,0.5562913907284768,0.10714285714285714,0.49137931034482757,0.3333333333333333
3311,A,3.0,3.4,2.5,3,4,3,14,12,117,69,559,105,51,351,5,4,1,18,9,129,73,510,112,58,400,0.5897435897435898,0.2028985507246377,0.4857142857142857,0.23529411764705882,0.5658914728682171,0.2465753424657534,0.5178571428571429,0.15517241379310345
3312,D,2.38,3.4,3.25,6,2,2,20,10,110,57,507,101,50,403,7,1,2,25,15,157,85,534,106,57,376,0.5181818181818182,0.3508771929824561,0.49504950495049505,0.2,0.5414012738853503,0.29411764705882354,0.5377358490566038,0.2631578947368421
3313,A,1.91,3.5,4.5,1,4,5,5,13,135,73,418,106,48,492,3,1,6,6,14,101,48,333,93,44,577,0.5407407407407407,0.0684931506849315,0.4528301886792453,0.2708333333333333,0.4752475247524752,0.125,0.4731182795698925,0.3181818181818182
3314,A,3.3,3.3,2.38,2,3,5,6,16,100,56,394,164,75,516,3,4,3,15,13,107,52,514,105,50,396,0.56,0.10714285714285714,0.4573170731707317,0.21333333333333335,0.48598130841121495,0.28846153846153844,0.47619047619047616,0.26
3315,H,1.33,5.5,10.0,6,2,2,22,14,148,79,521,97,55,389,3,4,3,15,12,114,64,561,106,52,349,0.5337837837837838,0.27848101265822783,0.5670103092783505,0.2545454545454545,0.5614035087719298,0.234375,0.49056603773584906,0.23076923076923078
3316,A,1.36,5.25,9.5,6,4,0,19,7,136,75,511,110,56,399,2,3,5,7,14,102,47,430,158,77,480,0.5514705882352942,0.25333333333333335,0.509090909090909,0.125,0.46078431372549017,0.14893617021276595,0.4873417721518987,0.18181818181818182
3317,A,7.0,4.2,1.55,2,3,5,8,13,101,49,388,104,51,522,5,3,2,18,11,103,42,508,106,54,401,0.48514851485148514,0.16326530612244897,0.49038461538461536,0.2549019607843137,0.4077669902912621,0.42857142857142855,0.5094339622641509,0.2037037037037037
3318,H,1.75,4.2,4.6,7,1,2,34,12,150,71,484,92,44,426,6,2,2,31,14,180,92,532,96,49,378,0.47333333333333333,0.4788732394366197,0.4782608695652174,0.2727272727272727,0.5111111111111111,0.33695652173913043,0.5104166666666666,0.2857142857142857
3319,H,1.75,3.8,5.25,6,2,2,15,10,117,59,418,127,74,492,3,5,2,13,14,86,39,435,131,70,475,0.5042735042735043,0.2542372881355932,0.5826771653543307,0.13513513513513514,0.45348837209302323,0.3333333333333333,0.5343511450381679,0.2
3320,A,2.05,3.5,4.0,3,3,4,10,20,124,64,413,159,90,497,3,0,7,13,23,96,50,397,138,76,512,0.5161290322580645,0.15625,0.5660377358490566,0.2222222222222222,0.5208333333333334,0.26,0.5507246376811594,0.3026315789473684
3321,D,1.53,4.33,7.0,5,2,3,12,18,145,81,501,114,58,409,1,4,5,11,17,106,51,426,109,51,484,0.5586206896551724,0.14814814814814814,0.5087719298245614,0.3103448275862069,0.4811320754716981,0.21568627450980393,0.46788990825688076,0.3333333333333333
3322,A,6.5,4.0,1.62,2,3,5,9,14,102,50,417,136,74,493,6,2,2,19,9,105,58,510,103,52,400,0.49019607843137253,0.18,0.5441176470588235,0.1891891891891892,0.5523809523809524,0.3275862068965517,0.5048543689320388,0.17307692307692307
3323,D,3.0,3.3,2.55,1,3,6,5,14,129,70,426,107,53,484,2,4,4,11,13,110,58,550,119,61,360,0.5426356589147286,0.07142857142857142,0.4953271028037383,0.2641509433962264,0.5272727272727272,0.1896551724137931,0.5126050420168067,0.21311475409836064
3324,D,2.38,3.25,3.4,2,3,5,5,15,98,51,403,151,69,507,3,3,4,8,10,107,49,433,171,85,477,0.5204081632653061,0.09803921568627451,0.45695364238410596,0.21739130434782608,0.45794392523364486,0.16326530612244897,0.49707602339181284,0.11764705882352941
3325,H,2.05,3.4,4.1,2,3,5,9,14,105,52,395,103,49,515,3,0,7,14,24,99,50,401,137,76,508,0.49523809523809526,0.17307692307692307,0.47572815533980584,0.2857142857142857,0.5050505050505051,0.28,0.5547445255474452,0.3157894736842105
3326,H,1.13,9.5,29.0,7,1,2,33,12,153,77,485,100,48,425,4,1,5,6,10,102,50,323,99,47,587,0.5032679738562091,0.42857142857142855,0.48,0.25,0.49019607843137253,0.12,0.47474747474747475,0.2127659574468085
3327,A,6.5,4.2,1.57,3,3,4,10,18,128,65,419,154,86,491,6,2,2,20,12,102,41,518,102,50,391,0.5078125,0.15384615384615385,0.5584415584415584,0.20930232558139536,0.4019607843137255,0.4878048780487805,0.49019607843137253,0.24
3328,D,2.38,3.4,3.25,1,3,6,7,17,99,49,412,149,86,498,1,4,5,12,18,104,48,416,117,56,494,0.494949494949495,0.14285714285714285,0.5771812080536913,0.19767441860465115,0.46153846153846156,0.25,0.47863247863247865,0.32142857142857145
3329,H,2.2,3.5,3.5,6,2,2,19,13,148,82,501,93,51,409,6,1,3,30,14,176,94,520,105,57,390,0.5540540540540541,0.23170731707317074,0.5483870967741935,0.2549019607843137,0.5340909090909091,0.3191489361702128,0.5428571428571428,0.24561403508771928
3330,H,1.83,3.7,4.75,5,4,1,17,7,149,84,502,112,59,408,3,4,3,16,13,104,51,511,109,48,399,0.5637583892617449,0.20238095238095238,0.5267857142857143,0.11864406779661017,0.49038461538461536,0.3137254901960784,0.44036697247706424,0.2708333333333333
3331,A,4.0,3.7,2.0,7,1,2,18,9,129,63,427,119,72,483,6,2,2,18,9,119,69,519,103,50,391,0.4883720930232558,0.2857142857142857,0.6050420168067226,0.125,0.5798319327731093,0.2608695652173913,0.4854368932038835,0.18
3332,H,1.44,4.33,8.0,4,3,3,11,19,149,83,500,101,54,410,3,4,3,14,19,85,39,430,144,72,480,0.5570469798657718,0.13253012048192772,0.5346534653465347,0.35185185185185186,0.4588235294117647,0.358974358974359,0.5,0.2638888888888889
3333,H,1.29,6.0,13.0,6,2,2,17,9,120,70,504,103,50,406,2,3,5,7,17,102,51,411,141,63,499,0.5833333333333334,0.24285714285714285,0.4854368932038835,0.18,0.5,0.13725490196078433,0.44680851063829785,0.2698412698412698
3334,D,2.38,3.3,3.3,4,1,5,6,9,98,48,319,114,56,591,3,2,5,10,19,116,56,398,153,83,512,0.4897959183673469,0.125,0.49122807017543857,0.16071428571428573,0.4827586206896552,0.17857142857142858,0.5424836601307189,0.2289156626506024
3335,H,2.5,3.3,3.1,2,0,8,10,29,101,52,396,146,84,513,1,3,6,10,20,98,48,419,158,94,491,0.5148514851485149,0.19230769230769232,0.5753424657534246,0.34523809523809523,0.4897959183673469,0.20833333333333334,0.5949367088607594,0.2127659574468085
3336,H,1.3,6.0,11.0,5,1,4,27,15,170,99,507,106,58,403,3,3,4,15,13,114,58,407,95,46,503,0.5823529411764706,0.2727272727272727,0.5471698113207547,0.25862068965517243,0.5087719298245614,0.25862068965517243,0.4842105263157895,0.2826086956521739
3337,A,1.8,3.8,4.75,6,2,2,18,10,93,40,516,111,52,393,4,3,3,13,19,152,84,501,93,48,409,0.43010752688172044,0.45,0.46846846846846846,0.19230769230769232,0.5526315789473685,0.15476190476190477,0.5161290322580645,0.3958333333333333
3338,A,4.0,3.5,2.05,2,4,4,15,15,105,51,515,100,43,395,6,2,2,19,13,146,84,516,88,50,394,0.4857142857142857,0.29411764705882354,0.43,0.3488372093023256,0.5753424657534246,0.2261904761904762,0.5681818181818182,0.26
3339,D,4.0,3.3,2.1,3,4,3,12,19,79,34,429,144,75,481,5,4,1,17,8,142,78,494,110,55,416,0.43037974683544306,0.35294117647058826,0.5208333333333334,0.25333333333333335,0.5492957746478874,0.21794871794871795,0.5,0.14545454545454545
3340,A,2.15,3.4,3.75,2,4,4,8,11,119,55,436,170,85,474,1,4,5,6,13,116,66,422,106,54,488,0.46218487394957986,0.14545454545454545,0.5,0.12941176470588237,0.5689655172413793,0.09090909090909091,0.5094339622641509,0.24074074074074073
3341,A,5.75,4.25,1.62,2,4,4,12,14,112,58,554,110,57,356,8,1,1,33,10,162,81,501,97,49,409,0.5178571428571429,0.20689655172413793,0.5181818181818182,0.24561403508771928,0.5,0.4074074074074074,0.5051546391752577,0.20408163265306123
3342,H,2.6,3.4,2.88,1,5,4,14,17,115,60,428,116,59,482,7,1,2,17,8,128,62,422,121,72,488,0.5217391304347826,0.23333333333333334,0.5086206896551724,0.288135593220339,0.484375,0.27419354838709675,0.5950413223140496,0.1111111111111111
