,id,country_id,league_id,season,date,match_api_id,home_team_api_id,away_team_api_id,home_team_goal,away_team_goal,B365H,B365D,B365A,home_team_shots,home_team_shots_on_target,home_team_shots_off_target,home_team_shot_accuracy,home_team_possession,away_team_shots,away_team_shots_on_target,away_team_shots_off_target,away_team_shot_accuracy,away_team_possession
10065,3090,1729,1729,2011/2012,2011-08-27 00:00:00,1024332,8655,8668,0,1,3.3,3.25,2.25,17,10,7,0.5882352941176471,52.199999999999996,10,5,5,0.5,37.8
10066,3091,1729,1729,2011/2012,2011-08-27 00:00:00,1024337,8455,9850,3,1,1.2,6.5,15.0,16,7,9,0.4375,59.400000000000006,8,6,2,0.75,30.6
10067,3092,1729,1729,2011/2012,2011-08-27 00:00:00,1024342,8650,8559,3,1,1.4,4.5,8.5,20,9,11,0.45,57.3,8,4,4,0.5,32.7
10068,3095,1729,1729,2011/2012,2011-08-27 00:00:00,1024355,10003,8472,0,0,2.38,3.3,3.0,18,8,10,0.4444444444444444,47.7,12,8,4,0.6666666666666666,42.3
10069,3098,1729,1729,2011/2012,2011-08-27 00:00:00,1024367,8528,10172,2,0,2.25,3.3,3.25,11,6,5,0.5454545454545454,47.82857142857143,15,4,11,0.26666666666666666,42.17142857142857
10076,8979,7809,7809,2011/2012,2011-08-27 00:00:00,1029809,8178,9789,0,0,2.6,3.4,2.6,15,12,3,0.8,43.199999999999996,11,5,6,0.45454545454545453,46.800000000000004
10080,8985,7809,7809,2011/2012,2011-08-27 00:00:00,1029823,8350,9823,0,3,6.5,4.2,1.5,4,2,2,0.5,35.459999999999994,13,8,5,0.6153846153846154,54.54
10093,22768,21518,21518,2011/2012,2011-08-27 00:00:00,1051612,10267,8696,4,3,1.4,4.33,8.0,18,10,8,0.5555555555555556,60.074999999999996,4,3,1,0.75,29.925
10095,22773,21518,21518,2011/2012,2011-08-27 00:00:00,1051619,7878,8603,0,1,2.3,3.4,3.0,9,4,5,0.4444444444444444,40.95,12,4,8,0.3333333333333333,49.050000000000004
10100,3093,1729,1729,2011/2012,2011-08-28 00:00:00,1024348,10260,9825,8,2,1.5,4.33,6.5,16,7,9,0.4375,48.824999999999996,14,8,6,0.5714285714285714,41.175000000000004
10101,3094,1729,1729,2011/2012,2011-08-28 00:00:00,1024350,10261,9879,2,1,2.1,3.25,3.75,9,6,3,0.6666666666666666,41.175000000000004,17,10,7,0.5882352941176471,48.824999999999996
10102,3096,1729,1729,2011/2012,2011-08-28 00:00:00,1024358,8586,8456,1,5,2.88,3.3,2.5,17,12,5,0.7058823529411765,44.699999999999996,18,8,10,0.4444444444444444,45.300000000000004
10108,8980,7809,7809,2011/2012,2011-08-28 00:00:00,1029811,10189,9788,1,0,1.8,3.6,4.33,15,8,7,0.5333333333333333,38.7,10,5,5,0.5,51.3
10109,8982,7809,7809,2011/2012,2011-08-28 00:00:00,1029814,9904,9905,1,1,2.3,3.4,3.0,14,9,5,0.6428571428571429,48.150000000000006,7,2,5,0.2857142857142857,41.85
10123,22769,21518,21518,2011/2012,2011-08-28 00:00:00,1051613,9906,8371,0,0,1.53,3.8,6.5,26,11,15,0.4230769230769231,51.075,12,4,8,0.3333333333333333,38.925
10124,22772,21518,21518,2011/2012,2011-08-28 00:00:00,1051618,8302,9864,2,1,2.1,3.4,3.4,13,8,5,0.6153846153846154,38.025,6,1,5,0.16666666666666666,51.975
10127,22776,21518,21518,2011/2012,2011-08-28 00:00:00,1051622,8394,8633,0,6,8.5,5.0,1.33,8,4,4,0.5,33.75,32,18,14,0.5625,56.25
10135,22771,21518,21518,2011/2012,2011-08-29 00:00:00,1051617,8634,10205,5,0,1.25,5.75,11.0,13,4,9,0.3076923076923077,62.25000000000001,5,2,3,0.4,27.75
10139,8996,7809,7809,2011/2012,2011-09-09 00:00:00,1029853,8406,8178,1,4,5.0,3.75,1.67,17,7,10,0.4117647058823529,33.525,13,6,7,0.46153846153846156,56.474999999999994
10140,11514,10257,10257,2011/2012,2011-09-09 00:00:00,1082953,8564,8543,2,2,1.62,3.75,5.5,14,7,7,0.5,50.400000000000006,8,1,7,0.125,39.6
10148,3189,1729,1729,2011/2012,2011-09-10 00:00:00,1024396,9825,10003,1,0,1.36,4.75,9.0,19,7,12,0.3684210526315789,54.449999999999996,11,6,5,0.5454545454545454,35.550000000000004
10149,3190,1729,1729,2011/2012,2011-09-10 00:00:00,1024401,8559,10260,0,5,9.0,4.5,1.4,18,8,10,0.4444444444444444,36.9,10,6,4,0.6,53.099999999999994
10150,3191,1729,1729,2011/2012,2011-09-10 00:00:00,1024403,8668,10252,2,2,2.0,3.4,3.8,16,8,8,0.5,52.199999999999996,6,2,4,0.3333333333333333,37.8
10151,3193,1729,1729,2011/2012,2011-09-10 00:00:00,1024412,8456,8528,3,0,1.17,7.0,17.0,20,6,14,0.3,52.875,11,7,4,0.6363636363636364,37.125
10152,3196,1729,1729,2011/2012,2011-09-10 00:00:00,1024421,10194,8650,1,0,3.25,3.3,2.25,4,2,2,0.5,41.625,22,14,8,0.6363636363636364,48.375
10153,3197,1729,1729,2011/2012,2011-09-10 00:00:00,1024424,8472,8455,1,2,5.0,3.75,1.7,9,3,6,0.3333333333333333,36.36,15,3,12,0.2,53.64
10154,3198,1729,1729,2011/2012,2011-09-10 00:00:00,1024427,8602,8586,0,2,3.0,3.25,2.4,10,6,4,0.6,43.65,15,4,11,0.26666666666666666,46.35
10162,8988,7809,7809,2011/2012,2011-09-10 00:00:00,1029833,9789,8177,1,2,1.4,4.5,8.0,16,10,6,0.625,57.15,9,4,5,0.4444444444444444,32.85
10164,8990,7809,7809,2011/2012,2011-09-10 00:00:00,1029837,8697,9790,2,0,1.6,4.2,5.0,19,8,11,0.42105263157894735,44.325,7,4,3,0.5714285714285714,45.675
10168,11508,10257,10257,2011/2012,2011-09-10 00:00:00,1082946,9880,9875,1,3,3.25,3.3,2.2,11,6,5,0.5454545454545454,46.35,17,9,8,0.5294117647058824,43.65
10184,22878,21518,21518,2011/2012,2011-09-10 00:00:00,1051669,10267,9906,1,0,1.91,3.6,3.75,10,6,4,0.6,44.55,10,4,6,0.4,45.45
10185,22880,21518,21518,2011/2012,2011-09-10 00:00:00,1051671,8560,8634,2,2,15.0,7.0,1.17,8,3,5,0.375,25.56,8,6,2,0.75,64.44
10186,22881,21518,21518,2011/2012,2011-09-10 00:00:00,1051672,10205,8302,2,2,2.1,3.4,3.4,12,8,4,0.6666666666666666,44.1,6,2,4,0.3333333333333333,45.9
10187,22886,21518,21518,2011/2012,2011-09-10 00:00:00,1051677,8633,8305,4,2,1.08,10.0,26.0,21,9,12,0.42857142857142855,55.35,5,4,1,0.8,34.65
10193,3192,1729,1729,2011/2012,2011-09-11 00:00:00,1024407,9879,8655,1,1,1.67,3.6,5.5,15,8,7,0.5333333333333333,46.12499999999999,9,5,4,0.5555555555555556,43.875
10194,3194,1729,1729,2011/2012,2011-09-11 00:00:00,1024415,9850,8659,0,1,2.5,3.25,2.88,15,5,10,0.3333333333333333,48.375,11,5,6,0.45454545454545453,41.625
10199,8994,7809,7809,2011/2012,2011-09-11 00:00:00,1029850,8721,10189,2,1,2.5,3.3,2.75,10,3,7,0.3,41.175000000000004,5,2,3,0.4,48.824999999999996
10202,11510,10257,10257,2011/2012,2011-09-11 00:00:00,1082949,8535,9857,2,0,1.62,3.4,6.5,14,5,9,0.35714285714285715,48.824999999999996,14,5,9,0.35714285714285715,41.175000000000004
10204,11512,10257,10257,2011/2012,2011-09-11 00:00:00,1082951,9885,10167,4,1,1.4,4.5,8.0,7,5,2,0.7142857142857143,57.6,2,2,0,1.0,32.4
10206,11515,10257,10257,2011/2012,2011-09-11 00:00:00,1082954,8540,8636,4,3,3.75,3.4,2.0,10,7,3,0.7,43.74,12,2,10,0.16666666666666666,46.26
10207,11516,10257,10257,2011/2012,2011-09-11 00:00:00,1082955,8686,8529,1,2,1.5,4.0,7.0,14,11,3,0.7857142857142857,45.45,11,4,7,0.36363636363636365,44.55
10220,22883,21518,21518,2011/2012,2011-09-11 00:00:00,1051674,8603,8661,1,0,1.91,3.4,4.0,20,9,11,0.45,54.225,9,4,5,0.4444444444444444,35.775
10221,22884,21518,21518,2011/2012,2011-09-11 00:00:00,1051675,8558,8315,2,1,2.4,3.3,2.9,5,4,1,0.8,44.55,11,8,3,0.7272727272727273,45.45
10227,3195,1729,1729,2011/2012,2011-09-12 00:00:00,1024417,10172,10261,0,0,2.4,3.25,3.0,13,6,7,0.46153846153846156,44.1,7,4,3,0.5714285714285714,45.9
10231,9002,7809,7809,2011/2012,2011-09-16 00:00:00,1029873,8358,10269,1,2,3.3,3.5,2.1,15,4,11,0.26666666666666666,48.6,8,4,4,0.5,41.4
10241,3199,1729,1729,2011/2012,2011-09-17 00:00:00,1024438,10252,10261,1,1,1.91,3.4,4.2,10,2,8,0.2,41.175000000000004,18,10,8,0.5555555555555556,48.824999999999996
10242,3200,1729,1729,2011/2012,2011-09-17 00:00:00,1024440,8655,9825,4,3,4.2,3.4,1.91,7,3,4,0.42857142857142855,38.925,22,8,14,0.36363636363636365,51.075
10243,3201,1729,1729,2011/2012,2011-09-17 00:00:00,1024443,8559,9850,1,2,1.8,3.6,4.6,7,5,2,0.7142857142857143,44.325,10,3,7,0.3,45.675
10244,3202,1729,1729,2011/2012,2011-09-17 00:00:00,1024445,8668,8528,3,1,1.5,4.0,7.0,14,6,8,0.42857142857142855,43.425,9,2,7,0.2222222222222222,46.574999999999996
10245,3206,1729,1729,2011/2012,2011-09-17 00:00:00,1024459,10003,8659,3,0,2.63,3.2,2.75,5,3,2,0.6,56.025000000000006,18,13,5,0.7222222222222222,33.975
10246,3208,1729,1729,2011/2012,2011-09-17 00:00:00,1024468,8602,10172,0,3,1.91,3.4,4.2,10,3,7,0.3,37.574999999999996,14,9,5,0.6428571428571429,52.425000000000004
10254,8997,7809,7809,2011/2012,2011-09-17 00:00:00,1029859,8178,8722,1,4,1.4,4.6,7.5,16,8,8,0.5,55.8,4,2,2,0.5,34.2
10257,9003,7809,7809,2011/2012,2011-09-17 00:00:00,1029877,8350,9905,3,1,2.5,3.4,2.7,12,8,4,0.6666666666666666,41.85,12,4,8,0.3333333333333333,48.150000000000006
10260,11601,10257,10257,2011/2012,2011-09-17 00:00:00,1082962,8529,6269,2,1,1.62,3.6,6.0,16,7,9,0.4375,53.099999999999994,7,4,3,0.5714285714285714,36.9
10261,11603,10257,10257,2011/2012,2011-09-17 00:00:00,1082967,8636,8686,0,0,1.85,3.5,4.2,18,8,10,0.4444444444444444,41.4,12,6,6,0.5,48.6
10275,22980,21518,21518,2011/2012,2011-09-17 00:00:00,1051681,7878,10205,1,0,3.3,3.3,2.2,7,3,4,0.42857142857142855,38.25,13,3,10,0.23076923076923078,51.74999999999999
10276,22982,21518,21518,2011/2012,2011-09-17 00:00:00,1051683,9869,10267,0,1,3.3,3.3,2.2,15,11,4,0.7333333333333333,29.475,12,6,6,0.5,60.525
10278,22985,21518,21518,2011/2012,2011-09-17 00:00:00,1051686,8634,8371,8,0,1.08,10.0,26.0,10,7,3,0.7,73.0125,5,3,2,0.6,16.9875
10279,22987,21518,21518,2011/2012,2011-09-17 00:00:00,1051688,8302,8560,1,0,1.53,4.0,6.0,13,5,8,0.38461538461538464,49.14,6,1,5,0.16666666666666666,40.86
10283,3203,1729,1729,2011/2012,2011-09-18 00:00:00,1024449,9879,8456,2,2,6.5,3.8,1.57,11,8,3,0.7272727272727273,35.325,17,9,8,0.5294117647058824,54.675000000000004
10284,3204,1729,1729,2011/2012,2011-09-18 00:00:00,1024452,10260,8455,3,1,1.83,3.5,4.5,10,4,6,0.4,47.7,21,8,13,0.38095238095238093,42.3
10285,3205,1729,1729,2011/2012,2011-09-18 00:00:00,1024455,8472,10194,4,0,2.4,3.2,3.1,5,4,1,0.8,53.775000000000006,10,8,2,0.8,36.225
10286,3207,1729,1729,2011/2012,2011-09-18 00:00:00,1024464,8586,8650,4,0,2.63,3.4,2.63,19,10,9,0.5263157894736842,51.525,6,1,5,0.16666666666666666,38.475
10290,8998,7809,7809,2011/2012,2011-09-18 00:00:00,1029861,10189,9823,0,2,5.0,3.8,1.67,8,2,6,0.25,32.7,14,8,6,0.5714285714285714,57.3
10291,9000,7809,7809,2011/2012,2011-09-18 00:00:00,1029868,9904,9789,2,1,4.2,3.5,1.85,13,8,5,0.6153846153846154,35.1,13,7,6,0.5384615384615384,54.9
10292,11599,10257,10257,2011/2012,2011-09-18 00:00:00,1082959,8524,8540,1,0,2.4,3.2,3.0,6,1,5,0.16666666666666666,41.175000000000004,10,2,8,0.2,48.824999999999996
10295,11604,10257,10257,2011/2012,2011-09-18 00:00:00,1082968,8543,10233,1,2,1.73,3.5,5.0,11,2,9,0.18181818181818182,44.55,9,2,7,0.2222222222222222,45.45
10296,11605,10257,10257,2011/2012,2011-09-18 00:00:00,1082971,9875,8564,3,1,2.63,3.1,2.75,10,3,7,0.3,41.85,10,6,4,0.6,48.150000000000006
10298,11607,10257,10257,2011/2012,2011-09-18 00:00:00,1082973,8551,9885,0,1,5.0,3.5,1.73,6,4,2,0.6666666666666666,39.15,15,7,8,0.4666666666666667,50.849999999999994
10299,11608,10257,10257,2011/2012,2011-09-18 00:00:00,1082974,8600,8535,2,0,2.1,3.3,3.5,8,5,3,0.625,42.525,11,5,6,0.45454545454545453,47.474999999999994
10300,14467,13274,13274,2011/2012,2011-09-18 00:00:00,1028535,8640,8593,2,2,2.2,3.5,3.1,14,8,6,0.5714285714285714,41.4,12,6,6,0.5,48.6
10310,20599,19694,19694,2011/2012,2011-09-18 00:00:00,1024288,8548,9925,4,2,2.4,3.3,2.88,11,4,7,0.36363636363636365,48.150000000000006,7,3,4,0.42857142857142855,41.85
10312,22979,21518,21518,2011/2012,2011-09-18 00:00:00,1051680,9906,8696,4,0,1.44,4.2,7.5,12,3,9,0.25,59.625,2,1,1,0.5,30.375000000000004
10314,22984,21518,21518,2011/2012,2011-09-18 00:00:00,1051685,8581,8633,1,0,13.0,6.5,1.2,8,6,2,0.75,24.075000000000003,15,10,5,0.6666666666666666,65.925
10315,22986,21518,21518,2011/2012,2011-09-18 00:00:00,1051687,8315,8603,2,3,2.0,3.4,3.75,16,10,6,0.625,53.55,13,2,11,0.15384615384615385,36.45
10320,11702,10257,10257,2011/2012,2011-09-20 00:00:00,1082984,6269,8636,3,1,6.0,3.6,1.62,9,7,2,0.7777777777777778,40.05,10,5,5,0.5,49.95
10321,22990,21518,21518,2011/2012,2011-09-20 00:00:00,1051691,8371,8302,0,0,2.63,3.3,2.63,13,8,5,0.6153846153846154,45.1125,11,6,5,0.5454545454545454,44.8875
10323,22995,21518,21518,2011/2012,2011-09-20 00:00:00,1051696,10205,8661,2,0,1.62,3.75,5.5,8,6,2,0.75,55.4625,7,2,5,0.2857142857142857,34.5375
10334,11696,10257,10257,2011/2012,2011-09-21 00:00:00,1082976,8533,9875,1,0,4.0,3.2,2.0,10,4,6,0.4,45.0,10,3,7,0.3,45.0
10337,11699,10257,10257,2011/2012,2011-09-21 00:00:00,1082980,9885,9857,1,1,1.4,4.33,8.5,14,9,5,0.6428571428571429,55.575,13,7,6,0.5384615384615384,34.425
10339,11701,10257,10257,2011/2012,2011-09-21 00:00:00,1082982,8564,8600,1,1,1.67,3.5,5.5,17,6,11,0.35294117647058826,58.050000000000004,9,6,3,0.6666666666666666,31.95
10342,22989,21518,21518,2011/2012,2011-09-21 00:00:00,1051690,8696,8633,0,0,13.0,6.5,1.2,4,2,2,0.5,31.049999999999997,14,7,7,0.5,58.95
10345,22997,21518,21518,2011/2012,2011-09-21 00:00:00,1051698,10267,8634,2,2,7.5,4.5,1.4,7,2,5,0.2857142857142857,40.5,6,4,2,0.6666666666666666,49.50000000000001
10350,22991,21518,21518,2011/2012,2011-09-22 00:00:00,1051692,8603,8394,4,3,1.67,3.6,5.25,5,3,2,0.6,45.9,17,8,9,0.47058823529411764,44.1
10354,9010,7809,7809,2011/2012,2011-09-23 00:00:00,1029895,10269,9790,1,2,1.57,4.0,5.5,12,6,6,0.5,47.925,9,6,3,0.6666666666666666,42.075
10364,3209,1729,1729,2011/2012,2011-09-24 00:00:00,1024479,9825,8559,3,0,1.44,4.5,7.0,23,13,10,0.5652173913043478,54.9,3,2,1,0.6666666666666666,35.1
10365,3210,1729,1729,2011/2012,2011-09-24 00:00:00,1024482,8455,10003,4,1,1.2,6.5,15.0,13,5,8,0.38461538461538464,47.925,6,2,4,0.3333333333333333,42.075
10366,3211,1729,1729,2011/2012,2011-09-24 00:00:00,1024484,8650,8602,2,1,1.36,4.5,10.0,14,7,7,0.5,46.12499999999999,16,10,6,0.625,43.875
10367,3212,1729,1729,2011/2012,2011-09-24 00:00:00,1024490,8456,8668,2,0,1.44,4.33,7.5,17,8,9,0.47058823529411764,52.5,9,4,5,0.4444444444444444,37.5
10368,3213,1729,1729,2011/2012,2011-09-24 00:00:00,1024492,10261,8655,3,1,1.83,3.5,4.5,15,5,10,0.3333333333333333,56.925,4,1,3,0.25,33.075
10369,3216,1729,1729,2011/2012,2011-09-24 00:00:00,1024506,10194,10260,1,1,6.5,4.0,1.53,12,8,4,0.6666666666666666,39.375,13,7,6,0.5384615384615384,50.625
10370,3217,1729,1729,2011/2012,2011-09-24 00:00:00,1024510,8659,9879,0,0,2.3,3.25,3.25,7,4,3,0.5714285714285714,36.75000000000001,16,6,10,0.375,53.25
10371,3218,1729,1729,2011/2012,2011-09-24 00:00:00,1024515,8528,8586,1,2,4.0,3.5,1.91,5,3,2,0.6,35.82,15,7,8,0.4666666666666667,54.18
10379,9006,7809,7809,2011/2012,2011-09-24 00:00:00,1029887,9823,8178,3,0,1.33,5.0,9.0,7,1,6,0.14285714285714285,55.26,4,3,1,0.75,34.74
10385,11706,10257,10257,2011/2012,2011-09-24 00:00:00,1082989,9857,8636,1,3,4.0,3.4,1.91,8,4,4,0.5,46.574999999999996,8,3,5,0.375,43.425
10386,11711,10257,10257,2011/2012,2011-09-24 00:00:00,1082996,8564,9880,1,0,1.33,5.0,8.5,10,4,6,0.4,57.824999999999996,7,4,3,0.5714285714285714,32.175
10387,11712,10257,10257,2011/2012,2011-09-24 00:00:00,1082997,9875,8535,0,0,1.73,3.5,5.0,8,4,4,0.5,44.775,14,7,7,0.5,45.224999999999994
10404,22999,21518,21518,2011/2012,2011-09-24 00:00:00,1051700,8633,8370,6,2,1.1,9.0,21.0,12,4,8,0.3333333333333333,51.525,11,5,6,0.45454545454545453,38.475
10405,23000,21518,21518,2011/2012,2011-09-24 00:00:00,1051701,8302,10267,1,0,2.3,3.25,3.1,11,6,5,0.5454545454545454,39.825,12,9,3,0.75,50.175
10406,23007,21518,21518,2011/2012,2011-09-24 00:00:00,1051708,8634,9906,5,0,1.2,6.5,13.0,14,8,6,0.5714285714285714,62.55,7,3,4,0.42857142857142855,27.45
10411,3215,1729,1729,2011/2012,2011-09-25 00:00:00,1024502,10172,10252,1,1,2.3,3.25,3.2,17,6,11,0.35294117647058826,51.075,10,4,6,0.4,38.925
10415,9008,7809,7809,2011/2012,2011-09-25 00:00:00,1029890,8697,8177,2,1,1.83,3.5,4.33,19,12,7,0.631578947368421,51.075,8,5,3,0.625,38.925
10416,9011,7809,7809,2011/2012,2011-09-25 00:00:00,1029897,8722,8226,2,0,3.0,3.4,2.3,8,2,6,0.25,39.6,14,3,11,0.21428571428571427,50.400000000000006
10419,11708,10257,10257,2011/2012,2011-09-25 00:00:00,1082992,8530,9885,1,1,4.0,3.2,2.0,10,1,9,0.1,30.825000000000003,14,6,8,0.42857142857142855,59.175
10420,11709,10257,10257,2011/2012,2011-09-25 00:00:00,1082993,8533,10233,2,1,2.5,3.2,2.8,18,9,9,0.5,39.15,7,5,2,0.7142857142857143,50.849999999999994
10421,11710,10257,10257,2011/2012,2011-09-25 00:00:00,1082995,8543,8540,0,0,1.83,3.4,4.5,25,17,8,0.68,49.050000000000004,13,8,5,0.6153846153846154,40.95
10422,11713,10257,10257,2011/2012,2011-09-25 00:00:00,1082998,10167,8686,0,1,3.0,3.2,2.38,12,8,4,0.6666666666666666,36.9,17,6,11,0.35294117647058826,53.099999999999994
10436,23002,21518,21518,2011/2012,2011-09-25 00:00:00,1051703,7878,8371,1,1,2.25,3.25,3.2,11,8,3,0.7272727272727273,45.599999999999994,19,13,6,0.6842105263157895,44.4
10438,23005,21518,21518,2011/2012,2011-09-25 00:00:00,1051706,8661,8560,2,1,2.1,3.3,3.5,12,5,7,0.4166666666666667,43.425,13,5,8,0.38461538461538464,46.574999999999996
10443,3214,1729,1729,2011/2012,2011-09-26 00:00:00,1024497,9850,8472,2,1,2.5,3.4,2.8,10,7,3,0.7,42.9,11,5,6,0.45454545454545453,47.1
10446,23003,21518,21518,2011/2012,2011-09-26 00:00:00,1051704,8305,8603,1,0,2.5,3.25,2.8,11,7,4,0.6363636363636364,41.4,11,6,5,0.5454545454545454,48.6
10449,9021,7809,7809,2011/2012,2011-09-30 00:00:00,1029923,8350,10269,0,2,2.88,3.4,2.38,20,8,12,0.4,48.6,8,3,5,0.375,41.4
10460,3219,1729,1729,2011/2012,2011-10-01 00:00:00,1024525,10252,8528,2,0,1.62,3.75,6.0,14,8,6,0.5714285714285714,47.925,12,7,5,0.5833333333333334,42.075
10461,3220,1729,1729,2011/2012,2011-10-01 00:00:00,1024531,8655,8456,0,4,6.5,3.75,1.57,5,3,2,0.6,31.86,17,6,11,0.35294117647058826,58.13999999999999
10462,3222,1729,1729,2011/2012,2011-10-01 00:00:00,1024537,8668,8650,0,2,3.1,3.2,2.4,11,4,7,0.36363636363636365,35.400000000000006,12,5,7,0.4166666666666667,54.6
10463,3224,1729,1729,2011/2012,2011-10-01 00:00:00,1024542,10260,9850,2,0,1.17,7.0,17.0,19,7,12,0.3684210526315789,53.099999999999994,13,5,8,0.38461538461538464,36.9
10464,3225,1729,1729,2011/2012,2011-10-01 00:00:00,1024545,8472,8659,2,2,2.25,3.4,3.2,11,6,5,0.5454545454545454,45.224999999999994,7,3,4,0.42857142857142855,44.775
10465,3228,1729,1729,2011/2012,2011-10-01 00:00:00,1024554,8602,10261,1,2,2.5,3.25,2.88,27,14,13,0.5185185185185185,43.4,11,4,7,0.36363636363636365,46.6
10477,9022,7809,7809,2011/2012,2011-10-01 00:00:00,1029926,8226,9823,0,0,6.5,4.5,1.44,16,6,10,0.375,39.825,3,2,1,0.6666666666666666,50.175
10478,9023,7809,7809,2011/2012,2011-10-01 00:00:00,1029927,8177,8722,3,0,1.91,3.5,4.0,8,2,6,0.25,40.05,4,2,2,0.5,49.95
10479,11717,10257,10257,2011/2012,2011-10-01 00:00:00,1083003,8636,9875,0,3,2.0,3.3,3.75,9,4,5,0.4444444444444444,40.5,10,1,9,0.1,49.50000000000001
10480,11723,10257,10257,2011/2012,2011-10-01 00:00:00,1083009,8686,8524,3,1,1.7,3.6,5.0,18,7,11,0.3888888888888889,42.975,7,4,3,0.5714285714285714,47.025
10492,23008,21518,21518,2011/2012,2011-10-01 00:00:00,1051709,10205,8394,2,2,1.62,3.8,5.5,23,14,9,0.6086956521739131,56.7,11,7,4,0.6363636363636364,33.3
10494,23010,21518,21518,2011/2012,2011-10-01 00:00:00,1051711,10267,7878,1,0,1.33,4.5,11.0,25,14,11,0.56,58.5,11,3,8,0.2727272727272727,31.499999999999996
10496,23012,21518,21518,2011/2012,2011-10-01 00:00:00,1051713,8371,8661,2,2,1.83,3.5,4.33,9,4,5,0.4444444444444444,50.400000000000006,9,4,5,0.4444444444444444,39.6
10502,3221,1729,1729,2011/2012,2011-10-02 00:00:00,1024534,8559,8455,1,5,6.5,4.0,1.53,13,8,5,0.6153846153846154,38.475,12,6,6,0.5,51.525
10503,3223,1729,1729,2011/2012,2011-10-02 00:00:00,1024539,9879,10172,6,0,2.0,3.3,4.0,15,8,7,0.5333333333333333,50.625,17,10,7,0.5882352941176471,39.375
10504,3226,1729,1729,2011/2012,2011-10-02 00:00:00,1024547,10003,10194,2,0,2.63,3.25,2.75,10,5,5,0.5,53.099999999999994,11,7,4,0.6363636363636364,36.9
10505,3227,1729,1729,2011/2012,2011-10-02 00:00:00,1024549,8586,9825,2,1,2.1,3.4,3.5,17,9,8,0.5294117647058824,41.625,13,7,6,0.5384615384615384,48.375
10509,9017,7809,7809,2011/2012,2011-10-02 00:00:00,1029915,9790,10189,1,2,2.75,3.3,2.5,17,10,7,0.5882352941176471,46.35,6,2,4,0.3333333333333333,43.65
10510,9018,7809,7809,2011/2012,2011-10-02 00:00:00,1029917,9904,8697,3,2,2.75,3.3,2.5,9,5,4,0.5555555555555556,37.35,16,6,10,0.375,52.65
10512,11716,10257,10257,2011/2012,2011-10-02 00:00:00,1083002,8535,8543,1,2,2.0,3.4,3.75,9,6,3,0.6666666666666666,39.6,11,6,5,0.5454545454545454,50.400000000000006
10513,11718,10257,10257,2011/2012,2011-10-02 00:00:00,1083004,9885,8564,2,0,2.38,3.2,3.0,16,8,8,0.5,46.800000000000004,3,2,1,0.6666666666666666,43.199999999999996
10533,23014,21518,21518,2011/2012,2011-10-02 00:00:00,1051715,9869,8634,0,1,13.0,7.5,1.17,5,3,2,0.6,19.8,14,6,8,0.42857142857142855,70.2
10535,23016,21518,21518,2011/2012,2011-10-02 00:00:00,1051717,8558,8633,0,4,10.0,6.0,1.25,14,5,9,0.35714285714285715,38.25,12,5,7,0.4166666666666667,51.74999999999999
10536,23017,21518,21518,2011/2012,2011-10-02 00:00:00,1051718,9906,8302,0,0,1.91,3.6,3.75,13,3,10,0.23076923076923078,51.74999999999999,10,6,4,0.6,38.25
10542,9026,7809,7809,2011/2012,2011-10-14 00:00:00,1029938,8697,9789,0,2,2.8,3.5,2.4,20,10,10,0.5,50.21999999999999,7,5,2,0.7142857142857143,39.78
10551,3230,1729,1729,2011/2012,2011-10-15 00:00:00,1024568,8455,8668,3,1,1.36,4.5,10.0,4,2,2,0.5,51.3,7,3,4,0.42857142857142855,38.7
10552,3231,1729,1729,2011/2012,2011-10-15 00:00:00,1024573,8650,10260,1,1,3.0,3.3,2.4,15,8,7,0.5333333333333333,47.4,10,2,8,0.2,42.6
10553,3232,1729,1729,2011/2012,2011-10-15 00:00:00,1024576,8456,10252,4,1,1.33,5.0,10.0,11,5,6,0.45454545454545453,49.199999999999996,9,5,4,0.5555555555555556,40.800000000000004
10554,3234,1729,1729,2011/2012,2011-10-15 00:00:00,1024589,9850,10003,3,1,2.2,3.3,3.4,10,3,7,0.3,36.45,10,5,5,0.5,53.55
