,result,odds-home,odds-draw,odds-away,home-wins,home-draws,home-losses,home-goals,home-opposition-goals,home-shots,home-shots_on_target,home-possession,home-opposition_shots,home-opposition_shots_on_target,home-opposition_possession,away-wins,away-draws,away-losses,away-goals,away-opposition-goals,away-shots,away-shots_on_target,away-possession,away-opposition_shots,away-opposition_shots_on_target,away-opposition_possession,home_shot_accuracy,home_shot_efficiency,home_opposition_shot_accuracy,home_opposition_shot_efficiency,away_shot_accuracy,away_shot_efficiency,away_opposition_shot_accuracy,away_opposition_shot_efficiency
6336,D,5.0,3.8,1.67,3,2,5,14,15,95,37,0.4275833333333333,152,84,0.5724166666666668,4,3,3,13,6,116,58,0.5842499999999999,111,58,0.41575000000000006,0.3894736842105263,0.3783783783783784,0.5526315789473685,0.17857142857142858,0.5,0.22413793103448276,0.5225225225225225,0.10344827586206896
6337,D,3.1,3.6,2.2,2,4,4,17,24,116,59,0.52975,113,58,0.47024999999999995,6,3,1,15,5,87,50,0.492,131,58,0.508,0.5086206896551724,0.288135593220339,0.5132743362831859,0.41379310344827586,0.5747126436781609,0.3,0.44274809160305345,0.08620689655172414
6338,D,1.53,3.8,7.5,7,1,2,15,5,106,47,0.48475000000000007,88,45,0.5152499999999999,7,3,0,12,3,77,39,0.4897500000000001,107,44,0.5102500000000001,0.44339622641509435,0.3191489361702128,0.5113636363636364,0.1111111111111111,0.5064935064935064,0.3076923076923077,0.411214953271028,0.06818181818181818
6339,D,4.75,3.8,1.73,6,1,3,14,8,97,48,0.46399999999999997,81,38,0.536,7,2,1,38,11,158,75,0.5932499999999999,99,45,0.40675,0.4948453608247423,0.2916666666666667,0.4691358024691358,0.21052631578947367,0.47468354430379744,0.5066666666666667,0.45454545454545453,0.24444444444444444
6340,A,1.8,3.5,4.75,4,2,4,14,18,106,48,0.47650000000000003,81,40,0.5235,4,3,3,18,15,113,52,0.52825,87,42,0.47175,0.4528301886792453,0.2916666666666667,0.49382716049382713,0.45,0.46017699115044247,0.34615384615384615,0.4827586206896552,0.35714285714285715
6341,A,2.88,3.2,2.55,3,0,7,9,22,98,49,0.45124999999999993,94,43,0.54875,1,5,4,10,14,100,45,0.5095,109,59,0.4905,0.5,0.1836734693877551,0.4574468085106383,0.5116279069767442,0.45,0.2222222222222222,0.5412844036697247,0.23728813559322035
6342,D,1.57,4.0,6.0,7,1,2,26,11,133,63,0.6030833333333334,79,37,0.3969166666666667,5,4,1,18,9,141,85,0.524,100,50,0.476,0.47368421052631576,0.4126984126984127,0.46835443037974683,0.2972972972972973,0.6028368794326241,0.21176470588235294,0.5,0.18
6343,A,1.83,3.4,4.75,4,4,2,9,8,92,51,0.5885,97,46,0.4114999999999999,5,2,3,9,6,72,32,0.4485,101,40,0.5515,0.5543478260869565,0.17647058823529413,0.4742268041237113,0.17391304347826086,0.4444444444444444,0.28125,0.39603960396039606,0.15
6344,A,2.1,3.3,3.75,2,5,3,9,10,114,56,0.45099999999999996,113,54,0.549,4,4,2,15,10,64,35,0.53625,92,47,0.46375,0.49122807017543857,0.16071428571428573,0.4778761061946903,0.18518518518518517,0.546875,0.42857142857142855,0.5108695652173914,0.2127659574468085
6345,H,2.4,3.4,2.8,0,3,7,6,20,107,53,0.42725,144,73,0.5727500000000001,3,4,3,11,14,115,57,0.48799999999999993,128,69,0.512,0.4953271028037383,0.11320754716981132,0.5069444444444444,0.273972602739726,0.4956521739130435,0.19298245614035087,0.5390625,0.2028985507246377
6346,A,1.75,3.6,5.0,4,1,5,17,17,89,40,0.48599999999999993,80,31,0.514,2,2,6,12,18,93,51,0.5265000000000001,100,58,0.47350000000000003,0.449438202247191,0.425,0.3875,0.5483870967741935,0.5483870967741935,0.23529411764705882,0.58,0.3103448275862069
6347,H,1.5,4.33,6.0,5,3,2,14,7,96,45,0.38470000000000004,163,88,0.6153,3,1,6,12,22,84,35,0.436,102,53,0.5640000000000001,0.46875,0.3111111111111111,0.5398773006134969,0.07954545454545454,0.4166666666666667,0.34285714285714286,0.5196078431372549,0.41509433962264153
6348,A,2.8,3.25,2.5,6,1,3,13,5,104,60,0.4763333333333334,114,59,0.5236666666666667,4,6,0,20,10,123,74,0.537,102,59,0.463,0.5769230769230769,0.21666666666666667,0.5175438596491229,0.0847457627118644,0.6016260162601627,0.2702702702702703,0.5784313725490197,0.1694915254237288
6349,D,2.38,3.25,3.0,3,2,5,11,12,81,45,0.42925,136,74,0.57075,3,3,4,10,13,114,65,0.5484166666666667,95,49,0.45158333333333334,0.5555555555555556,0.24444444444444444,0.5441176470588235,0.16216216216216217,0.5701754385964912,0.15384615384615385,0.5157894736842106,0.2653061224489796
6350,H,2.6,3.1,2.8,3,3,4,8,11,94,45,0.3795,137,76,0.6205,1,3,6,6,17,105,46,0.4400833333333334,123,71,0.5599166666666667,0.4787234042553192,0.17777777777777778,0.5547445255474452,0.14473684210526316,0.4380952380952381,0.13043478260869565,0.5772357723577236,0.23943661971830985
6351,H,1.8,3.5,4.5,4,4,2,15,10,116,46,0.4680000000000001,143,76,0.532,3,2,5,15,20,90,39,0.361,126,65,0.6390000000000001,0.39655172413793105,0.32608695652173914,0.5314685314685315,0.13157894736842105,0.43333333333333335,0.38461538461538464,0.5158730158730159,0.3076923076923077
6352,A,3.3,3.3,2.2,1,3,6,9,21,111,52,0.451,128,67,0.549,2,3,5,12,18,92,47,0.49999999999999994,99,51,0.4999999999999999,0.46846846846846846,0.17307692307692307,0.5234375,0.31343283582089554,0.5108695652173914,0.2553191489361702,0.5151515151515151,0.35294117647058826
6353,H,2.4,3.0,3.3,4,1,5,13,11,106,54,0.5235,80,32,0.4765,3,5,2,10,8,121,65,0.4962500000000001,91,49,0.5037499999999999,0.5094339622641509,0.24074074074074073,0.4,0.34375,0.5371900826446281,0.15384615384615385,0.5384615384615384,0.16326530612244897
6354,A,2.3,3.1,3.4,0,4,6,6,16,98,41,0.4690833333333333,98,48,0.5309166666666667,4,3,3,12,12,106,48,0.55275,107,50,0.44725000000000004,0.41836734693877553,0.14634146341463414,0.4897959183673469,0.3333333333333333,0.4528301886792453,0.25,0.4672897196261682,0.24
6355,A,9.0,4.5,1.4,2,4,4,15,14,147,83,0.5789166666666667,83,42,0.4210833333333333,8,1,1,19,7,179,97,0.67275,50,25,0.32725000000000004,0.564625850340136,0.18072289156626506,0.5060240963855421,0.3333333333333333,0.5418994413407822,0.1958762886597938,0.5,0.28
6356,D,2.4,3.0,3.3,3,3,4,14,14,90,49,0.48950000000000005,136,66,0.5105000000000001,4,1,5,9,14,89,46,0.47000000000000003,68,34,0.5299999999999999,0.5444444444444444,0.2857142857142857,0.4852941176470588,0.21212121212121213,0.5168539325842697,0.1956521739130435,0.5,0.4117647058823529
6357,A,1.53,4.0,6.5,5,3,2,17,15,122,73,0.45475000000000004,105,61,0.5452500000000001,1,0,9,7,15,84,44,0.44525000000000003,137,69,0.5547499999999999,0.5983606557377049,0.2328767123287671,0.580952380952381,0.2459016393442623,0.5238095238095238,0.1590909090909091,0.5036496350364964,0.21739130434782608
6358,D,2.1,3.4,3.6,1,4,5,12,25,103,53,0.44983333333333336,112,64,0.5501666666666667,3,1,6,10,18,87,38,0.37500000000000006,117,65,0.6249999999999999,0.5145631067961165,0.22641509433962265,0.5714285714285714,0.390625,0.4367816091954023,0.2631578947368421,0.5555555555555556,0.27692307692307694
6359,A,4.5,3.5,1.8,3,4,3,14,15,115,54,0.539,118,49,0.4610000000000001,6,3,1,22,9,126,50,0.5895,104,54,0.4105,0.46956521739130436,0.25925925925925924,0.4152542372881356,0.30612244897959184,0.3968253968253968,0.44,0.5192307692307693,0.16666666666666666
6360,H,1.73,3.5,5.0,5,4,1,18,9,130,80,0.50475,109,53,0.49525,2,4,4,12,13,121,65,0.49975,113,51,0.5002500000000001,0.6153846153846154,0.225,0.48623853211009177,0.16981132075471697,0.5371900826446281,0.18461538461538463,0.45132743362831856,0.2549019607843137
6361,H,1.67,3.8,5.0,6,1,3,20,15,120,67,0.45525,112,46,0.54475,2,4,4,11,15,106,57,0.49425,129,65,0.50575,0.5583333333333333,0.29850746268656714,0.4107142857142857,0.32608695652173914,0.5377358490566038,0.19298245614035087,0.5038759689922481,0.23076923076923078
6362,H,3.3,3.6,2.05,2,0,8,9,20,98,41,0.545,113,52,0.45499999999999996,4,2,4,18,16,123,55,0.4395,119,60,0.5605,0.41836734693877553,0.21951219512195122,0.46017699115044247,0.38461538461538464,0.44715447154471544,0.32727272727272727,0.5042016806722689,0.26666666666666666
6363,H,1.29,5.75,9.0,9,1,0,25,8,142,72,0.5475,106,44,0.45249999999999996,5,2,3,17,12,98,48,0.43641666666666673,117,62,0.5635833333333333,0.5070422535211268,0.3472222222222222,0.41509433962264153,0.18181818181818182,0.4897959183673469,0.3541666666666667,0.5299145299145299,0.1935483870967742
6364,A,1.5,4.0,7.0,3,4,3,14,8,119,61,0.5827500000000001,109,58,0.41724999999999995,2,5,3,10,10,108,50,0.56975,104,63,0.43024999999999997,0.5126050420168067,0.22950819672131148,0.5321100917431193,0.13793103448275862,0.46296296296296297,0.2,0.6057692307692307,0.15873015873015872
6365,A,3.2,3.3,2.3,3,2,5,10,15,94,44,0.483,109,47,0.517,3,1,6,12,22,97,52,0.5265,109,52,0.4735,0.46808510638297873,0.22727272727272727,0.43119266055045874,0.3191489361702128,0.5360824742268041,0.23076923076923078,0.47706422018348627,0.4230769230769231
6366,A,1.73,3.6,5.25,7,3,0,39,11,150,77,0.59575,103,50,0.40424999999999994,6,2,2,13,4,112,50,0.48850000000000005,84,40,0.5114999999999998,0.5133333333333333,0.5064935064935064,0.4854368932038835,0.22,0.44642857142857145,0.26,0.47619047619047616,0.1
6367,D,2.2,3.25,3.5,5,2,3,18,14,112,52,0.514,88,40,0.48600000000000004,5,2,3,13,8,98,48,0.458,80,41,0.542,0.4642857142857143,0.34615384615384615,0.45454545454545453,0.35,0.4897959183673469,0.2708333333333333,0.5125,0.1951219512195122
6368,A,2.3,3.2,3.3,2,3,5,13,19,80,39,0.41450000000000004,105,48,0.5855,2,2,6,7,22,111,57,0.46474999999999994,122,60,0.53525,0.4875,0.3333333333333333,0.45714285714285713,0.3958333333333333,0.5135135135135135,0.12280701754385964,0.4918032786885246,0.36666666666666664
6369,D,2.2,3.3,3.4,1,4,5,4,14,94,41,0.4720000000000001,84,45,0.5280000000000001,2,5,3,18,24,114,58,0.5325000000000001,112,56,0.46749999999999997,0.43617021276595747,0.0975609756097561,0.5357142857142857,0.3111111111111111,0.5087719298245614,0.3103448275862069,0.5,0.42857142857142855
6370,H,3.0,3.25,2.38,3,3,4,12,12,113,63,0.5765,113,53,0.4235,5,3,2,12,10,120,62,0.545,127,80,0.45500000000000007,0.5575221238938053,0.19047619047619047,0.4690265486725664,0.22641509433962265,0.5166666666666667,0.1935483870967742,0.6299212598425197,0.125
6371,H,1.4,4.2,9.0,8,1,1,21,6,155,95,0.6232500000000001,92,49,0.37675,3,4,3,9,10,105,55,0.5654166666666667,121,56,0.4345833333333333,0.6129032258064516,0.22105263157894736,0.532608695652174,0.12244897959183673,0.5238095238095238,0.16363636363636364,0.4628099173553719,0.17857142857142858
6372,A,1.73,3.6,5.25,4,3,3,11,9,100,45,0.48175,102,54,0.5182500000000001,3,1,6,8,17,94,52,0.36750000000000005,130,60,0.6325,0.45,0.24444444444444444,0.5294117647058824,0.16666666666666666,0.5531914893617021,0.15384615384615385,0.46153846153846156,0.2833333333333333
6373,D,2.45,3.0,3.2,4,6,0,14,9,107,55,0.5021666666666667,86,47,0.49783333333333335,6,3,1,16,7,90,42,0.527,109,59,0.473,0.514018691588785,0.2545454545454545,0.5465116279069767,0.19148936170212766,0.4666666666666667,0.38095238095238093,0.5412844036697247,0.11864406779661017
6374,H,5.0,3.6,1.75,4,1,5,17,13,129,65,0.58275,77,43,0.41725,9,1,0,28,5,101,50,0.6419166666666667,94,45,0.35808333333333336,0.5038759689922481,0.26153846153846155,0.5584415584415584,0.3023255813953488,0.49504950495049505,0.56,0.4787234042553192,0.1111111111111111
6375,H,1.18,7.0,17.0,7,1,2,19,9,125,56,0.61775,86,43,0.3822499999999999,2,5,3,10,13,93,44,0.4525,137,76,0.5475000000000001,0.448,0.3392857142857143,0.5,0.20930232558139536,0.4731182795698925,0.22727272727272727,0.5547445255474452,0.17105263157894737
6376,D,2.7,3.4,2.6,5,3,2,11,6,111,59,0.4645,149,84,0.5355,5,1,4,20,20,108,62,0.5435000000000001,125,61,0.4565,0.5315315315315315,0.1864406779661017,0.5637583892617449,0.07142857142857142,0.5740740740740741,0.3225806451612903,0.488,0.32786885245901637
6377,D,3.2,3.4,2.25,2,2,6,11,20,96,58,0.476,116,65,0.524,4,2,4,15,13,118,58,0.51,134,70,0.49,0.6041666666666666,0.1896551724137931,0.5603448275862069,0.3076923076923077,0.4915254237288136,0.25862068965517243,0.5223880597014925,0.18571428571428572
6378,H,3.75,3.5,2.0,5,2,3,11,9,84,36,0.48724999999999996,97,48,0.51275,5,3,2,17,7,104,55,0.5279999999999999,68,37,0.472,0.42857142857142855,0.3055555555555556,0.4948453608247423,0.1875,0.5288461538461539,0.3090909090909091,0.5441176470588235,0.1891891891891892
6379,D,2.3,3.1,3.3,2,4,4,10,15,84,42,0.36200000000000004,107,50,0.6379999999999999,0,5,5,7,14,125,69,0.5032500000000001,112,43,0.49675,0.5,0.23809523809523808,0.4672897196261682,0.3,0.552,0.10144927536231885,0.38392857142857145,0.32558139534883723
6380,D,2.63,3.2,2.7,2,2,6,10,23,87,41,0.4275,158,70,0.5725,4,3,3,12,10,100,52,0.4612,123,64,0.5388000000000001,0.47126436781609193,0.24390243902439024,0.4430379746835443,0.32857142857142857,0.52,0.23076923076923078,0.5203252032520326,0.15625
6381,H,1.62,3.75,5.5,2,3,5,15,18,97,46,0.49554999999999993,116,58,0.5044500000000001,1,3,6,10,24,101,49,0.39425,190,98,0.60575,0.4742268041237113,0.32608695652173914,0.5,0.3103448275862069,0.48514851485148514,0.20408163265306123,0.5157894736842106,0.24489795918367346
6382,H,3.0,3.0,2.5,2,3,5,10,20,87,45,0.4301666666666667,161,73,0.5698333333333334,3,3,4,12,10,108,59,0.501,99,50,0.49899999999999994,0.5172413793103449,0.2222222222222222,0.453416149068323,0.273972602739726,0.5462962962962963,0.2033898305084746,0.5050505050505051,0.2
6383,H,1.95,3.5,3.8,2,3,5,8,16,98,48,0.45449999999999996,139,76,0.5455,2,5,3,13,17,116,54,0.41700000000000004,124,58,0.583,0.4897959183673469,0.16666666666666666,0.5467625899280576,0.21052631578947367,0.46551724137931033,0.24074074074074073,0.46774193548387094,0.29310344827586204
6384,H,1.57,3.8,6.0,9,1,0,21,3,129,65,0.5876666666666666,70,31,0.41233333333333333,3,3,4,13,13,131,65,0.575,114,66,0.425,0.5038759689922481,0.3230769230769231,0.44285714285714284,0.0967741935483871,0.4961832061068702,0.2,0.5789473684210527,0.19696969696969696
6385,A,2.0,3.4,3.75,3,3,4,10,18,105,50,0.48874999999999996,121,47,0.5112500000000001,2,5,3,10,11,96,52,0.45749999999999996,96,51,0.5425,0.47619047619047616,0.2,0.3884297520661157,0.3829787234042553,0.5416666666666666,0.19230769230769232,0.53125,0.21568627450980393
6386,A,3.25,3.6,2.1,2,3,5,13,15,99,42,0.43258333333333326,152,83,0.5674166666666667,4,1,5,14,24,131,69,0.49499999999999994,111,60,0.505,0.42424242424242425,0.30952380952380953,0.5460526315789473,0.18072289156626506,0.5267175572519084,0.2028985507246377,0.5405405405405406,0.4
6387,A,2.3,3.4,3.0,6,1,3,14,10,111,64,0.538,75,49,0.4619999999999999,1,2,7,11,20,134,72,0.5499166666666667,95,48,0.45008333333333334,0.5765765765765766,0.21875,0.6533333333333333,0.20408163265306123,0.5373134328358209,0.1527777777777778,0.5052631578947369,0.4166666666666667
6388,H,1.7,3.8,4.75,7,2,1,18,8,117,70,0.597,96,46,0.403,7,1,2,25,12,120,55,0.45558333333333334,122,59,0.5444166666666667,0.5982905982905983,0.2571428571428571,0.4791666666666667,0.17391304347826086,0.4583333333333333,0.45454545454545453,0.48360655737704916,0.2033898305084746
6389,H,1.14,8.0,15.0,9,1,0,31,5,117,54,0.6475,96,49,0.35250000000000004,5,4,1,15,7,83,49,0.47425000000000006,138,60,0.52575,0.46153846153846156,0.5740740740740741,0.5104166666666666,0.10204081632653061,0.5903614457831325,0.30612244897959184,0.43478260869565216,0.11666666666666667
6390,A,2.3,3.2,3.3,2,4,4,11,14,106,51,0.51125,110,55,0.48875,4,2,4,13,17,105,45,0.48225,83,42,0.51775,0.4811320754716981,0.21568627450980393,0.5,0.2545454545454545,0.42857142857142855,0.28888888888888886,0.5060240963855421,0.40476190476190477
6391,A,1.8,3.5,4.75,1,6,3,10,15,101,43,0.4885,117,59,0.5115000000000001,3,0,7,10,22,97,48,0.458,93,46,0.542,0.42574257425742573,0.23255813953488372,0.5042735042735043,0.2542372881355932,0.4948453608247423,0.20833333333333334,0.4946236559139785,0.4782608695652174
6392,D,3.2,3.3,2.25,6,2,2,16,11,110,55,0.6145,75,42,0.3854999999999999,7,2,1,25,9,137,63,0.6008333333333333,78,38,0.39916666666666667,0.5,0.2909090909090909,0.56,0.2619047619047619,0.45985401459854014,0.3968253968253968,0.48717948717948717,0.23684210526315788
6393,A,1.65,3.75,5.25,4,5,1,16,9,121,50,0.5343333333333333,71,40,0.46566666666666673,2,5,3,12,16,142,71,0.49924999999999997,95,55,0.50075,0.4132231404958678,0.32,0.5633802816901409,0.225,0.5,0.16901408450704225,0.5789473684210527,0.2909090909090909
6394,A,4.5,3.6,1.91,2,4,4,7,16,92,49,0.516,100,40,0.484,3,3,4,17,14,145,76,0.538,98,55,0.462,0.532608695652174,0.14285714285714285,0.4,0.4,0.5241379310344828,0.2236842105263158,0.5612244897959183,0.2545454545454545
6395,H,2.9,3.25,2.7,2,4,4,8,12,112,63,0.5314166666666666,104,52,0.4685833333333333,6,1,3,14,5,102,54,0.4650833333333334,119,58,0.5349166666666667,0.5625,0.12698412698412698,0.5,0.23076923076923078,0.5294117647058824,0.25925925925925924,0.48739495798319327,0.08620689655172414
6396,A,5.25,4.0,1.7,2,1,7,10,22,88,35,0.44375,101,53,0.55625,4,6,0,19,10,126,72,0.52975,100,59,0.47025000000000006,0.3977272727272727,0.2857142857142857,0.5247524752475248,0.41509433962264153,0.5714285714285714,0.2638888888888889,0.59,0.1694915254237288
6397,D,2.5,3.3,3.1,3,2,5,14,18,92,41,0.37024999999999997,121,60,0.62975,0,3,7,6,19,107,47,0.4500833333333334,109,63,0.5499166666666666,0.44565217391304346,0.34146341463414637,0.49586776859504134,0.3,0.4392523364485981,0.1276595744680851,0.5779816513761468,0.30158730158730157
6398,A,4.2,3.75,1.85,2,0,8,8,14,82,42,0.44775,136,67,0.5522499999999999,1,4,5,9,16,143,81,0.54875,85,41,0.45125,0.5121951219512195,0.19047619047619047,0.49264705882352944,0.208955223880597,0.5664335664335665,0.1111111111111111,0.4823529411764706,0.3902439024390244
6399,D,2.5,3.1,3.0,3,2,5,7,14,90,47,0.46575,67,33,0.5342500000000001,2,4,4,9,11,118,60,0.44775,116,60,0.55225,0.5222222222222223,0.14893617021276595,0.4925373134328358,0.42424242424242425,0.5084745762711864,0.15,0.5172413793103449,0.18333333333333332
6400,H,2.05,3.4,3.75,3,2,5,13,17,96,51,0.526,98,59,0.47400000000000003,3,1,6,8,14,101,47,0.49300000000000005,105,43,0.507,0.53125,0.2549019607843137,0.6020408163265306,0.288135593220339,0.46534653465346537,0.1702127659574468,0.4095238095238095,0.32558139534883723
6401,H,1.4,4.33,9.0,7,2,1,14,3,112,49,0.47575,87,43,0.5242499999999999,5,3,2,19,13,104,51,0.5085,90,41,0.49150000000000005,0.4375,0.2857142857142857,0.4942528735632184,0.06976744186046512,0.49038461538461536,0.37254901960784315,0.45555555555555555,0.3170731707317073
6402,A,1.36,5.25,10.0,4,3,3,12,12,123,65,0.5615,115,73,0.43850000000000006,3,3,4,10,12,94,51,0.5321666666666667,139,68,0.4678333333333334,0.5284552845528455,0.18461538461538463,0.6347826086956522,0.1643835616438356,0.5425531914893617,0.19607843137254902,0.4892086330935252,0.17647058823529413
6403,H,4.0,3.6,2.0,5,3,2,16,10,114,45,0.503,135,72,0.4970000000000001,8,1,1,21,7,172,104,0.6307500000000001,91,45,0.3692499999999999,0.39473684210526316,0.35555555555555557,0.5333333333333333,0.1388888888888889,0.6046511627906976,0.20192307692307693,0.4945054945054945,0.15555555555555556
6404,H,2.63,3.4,2.88,4,2,4,18,17,164,86,0.6045499999999999,73,32,0.39544999999999997,4,3,3,16,11,154,82,0.5592500000000001,83,39,0.44075,0.524390243902439,0.20930232558139536,0.4383561643835616,0.53125,0.5324675324675324,0.1951219512195122,0.46987951807228917,0.28205128205128205
6405,H,1.67,3.8,6.0,4,3,3,14,12,105,60,0.55,118,57,0.45,2,3,5,8,12,92,48,0.44125,133,71,0.5587500000000001,0.5714285714285714,0.23333333333333334,0.4830508474576271,0.21052631578947367,0.5217391304347826,0.16666666666666666,0.5338345864661654,0.16901408450704225
6406,H,2.0,3.5,4.2,4,1,5,14,18,102,57,0.51775,104,49,0.48224999999999996,2,2,6,9,18,114,60,0.494,119,62,0.506,0.5588235294117647,0.24561403508771928,0.47115384615384615,0.3673469387755102,0.5263157894736842,0.15,0.5210084033613446,0.2903225806451613
6407,A,1.13,9.0,21.0,8,1,1,18,6,170,88,0.66975,58,32,0.33025,6,1,3,14,10,85,40,0.4794999999999999,91,48,0.5205,0.5176470588235295,0.20454545454545456,0.5517241379310345,0.1875,0.47058823529411764,0.35,0.5274725274725275,0.20833333333333334
6408,H,1.85,3.6,4.33,4,3,3,14,10,120,59,0.5255,122,62,0.4745,2,4,4,12,14,92,49,0.50225,129,64,0.49775,0.49166666666666664,0.23728813559322035,0.5081967213114754,0.16129032258064516,0.532608695652174,0.24489795918367346,0.49612403100775193,0.21875
6409,A,1.44,4.75,7.0,4,3,3,15,9,100,50,0.5165,69,38,0.4835,1,5,4,14,21,105,58,0.47400000000000003,102,56,0.526,0.5,0.3,0.5507246376811594,0.23684210526315788,0.5523809523809524,0.2413793103448276,0.5490196078431373,0.375
6410,H,2.05,3.8,3.4,4,2,4,20,21,95,55,0.5387500000000001,133,62,0.46125,5,3,2,18,13,123,74,0.45749999999999996,105,62,0.5425000000000001,0.5789473684210527,0.36363636363636365,0.46616541353383456,0.3387096774193548,0.6016260162601627,0.24324324324324326,0.5904761904761905,0.20967741935483872
6411,H,1.85,3.6,4.33,4,4,2,13,9,67,38,0.53825,102,49,0.46175,2,3,5,10,17,97,59,0.495,111,59,0.505,0.5671641791044776,0.34210526315789475,0.4803921568627451,0.1836734693877551,0.6082474226804123,0.1694915254237288,0.5315315315315315,0.288135593220339
6412,H,2.25,3.4,3.3,2,4,4,11,16,93,45,0.43525,144,75,0.56475,4,4,2,9,8,121,63,0.464,138,80,0.536,0.4838709677419355,0.24444444444444444,0.5208333333333334,0.21333333333333335,0.5206611570247934,0.14285714285714285,0.5797101449275363,0.1
6413,A,8.0,4.75,1.4,3,2,5,11,17,86,37,0.37225,117,70,0.6277499999999999,8,1,1,21,7,128,59,0.6214999999999999,90,46,0.37849999999999995,0.43023255813953487,0.2972972972972973,0.5982905982905983,0.24285714285714285,0.4609375,0.3559322033898305,0.5111111111111111,0.15217391304347827
6414,H,1.4,4.75,8.0,5,3,2,16,9,87,47,0.45549999999999996,142,64,0.5445000000000001,4,0,6,16,17,88,39,0.48849999999999993,88,35,0.5115000000000001,0.5402298850574713,0.3404255319148936,0.4507042253521127,0.140625,0.4431818181818182,0.41025641025641024,0.3977272727272727,0.4857142857142857
6415,D,2.2,3.3,3.4,3,1,6,11,22,96,50,0.52525,116,56,0.47475,6,4,0,11,3,75,38,0.4907500000000001,99,45,0.5092500000000001,0.5208333333333334,0.22,0.4827586206896552,0.39285714285714285,0.5066666666666667,0.2894736842105263,0.45454545454545453,0.06666666666666667
6416,A,7.0,4.75,1.44,3,0,7,12,18,98,45,0.45975,120,63,0.54025,6,3,1,29,10,146,75,0.6095000000000002,105,51,0.39049999999999996,0.45918367346938777,0.26666666666666666,0.525,0.2857142857142857,0.5136986301369864,0.38666666666666666,0.4857142857142857,0.19607843137254902
6417,A,2.05,3.3,3.8,4,3,3,13,9,93,47,0.4485,80,39,0.5515,2,3,5,9,15,101,48,0.502,112,55,0.498,0.5053763440860215,0.2765957446808511,0.4875,0.23076923076923078,0.4752475247524752,0.1875,0.49107142857142855,0.2727272727272727
6418,H,1.53,4.0,7.0,4,2,4,14,17,98,41,0.47500000000000003,84,44,0.525,1,5,4,8,14,104,46,0.5235000000000001,111,59,0.4765,0.41836734693877553,0.34146341463414637,0.5238095238095238,0.38636363636363635,0.4423076923076923,0.17391304347826086,0.5315315315315315,0.23728813559322035
6419,A,13.0,7.0,1.2,2,6,2,18,16,115,57,0.54225,113,58,0.45775,9,1,0,29,6,122,57,0.64675,96,47,0.35325,0.4956521739130435,0.3157894736842105,0.5132743362831859,0.27586206896551724,0.4672131147540984,0.5087719298245614,0.4895833333333333,0.1276595744680851
6420,A,1.95,3.5,4.0,2,2,6,10,24,107,56,0.45899999999999996,124,58,0.5409999999999999,1,5,4,6,15,106,50,0.47675,76,40,0.5232500000000001,0.5233644859813084,0.17857142857142858,0.46774193548387094,0.41379310344827586,0.4716981132075472,0.12,0.5263157894736842,0.375
6421,D,3.25,3.2,2.38,4,0,6,9,17,100,54,0.36700000000000005,124,57,0.633,5,4,1,15,7,84,40,0.5195,115,62,0.4805,0.54,0.16666666666666666,0.4596774193548387,0.2982456140350877,0.47619047619047616,0.375,0.5391304347826087,0.11290322580645161
6422,H,2.05,3.4,3.75,6,3,1,23,10,133,53,0.5837500000000001,103,53,0.41624999999999995,5,3,2,15,12,108,49,0.5950833333333334,73,41,0.4049166666666666,0.39849624060150374,0.4339622641509434,0.5145631067961165,0.18867924528301888,0.4537037037037037,0.30612244897959184,0.5616438356164384,0.2926829268292683
6423,H,2.5,3.4,2.7,4,2,4,16,14,91,45,0.4304166666666667,122,65,0.5695833333333333,7,0,3,21,14,114,63,0.4495,109,47,0.5505,0.4945054945054945,0.35555555555555557,0.5327868852459017,0.2153846153846154,0.5526315789473685,0.3333333333333333,0.43119266055045874,0.2978723404255319
6424,D,1.5,4.5,7.5,5,5,0,19,9,120,69,0.52075,101,54,0.47925,5,1,4,14,16,89,48,0.51925,98,49,0.48074999999999996,0.575,0.2753623188405797,0.5346534653465347,0.16666666666666666,0.5393258426966292,0.2916666666666667,0.5,0.32653061224489793
6425,A,1.73,4.0,5.0,4,3,3,18,12,139,72,0.52925,108,61,0.47075,6,2,2,16,9,118,47,0.4947500000000001,130,67,0.50525,0.5179856115107914,0.25,0.5648148148148148,0.19672131147540983,0.3983050847457627,0.3404255319148936,0.5153846153846153,0.13432835820895522
6426,H,1.22,7.0,15.0,4,3,3,15,12,142,74,0.546,85,41,0.45399999999999996,2,3,5,7,18,98,50,0.50675,98,40,0.49324999999999997,0.5211267605633803,0.20270270270270271,0.4823529411764706,0.2926829268292683,0.5102040816326531,0.14,0.40816326530612246,0.45
6427,A,2.63,3.4,2.88,2,1,7,8,18,110,60,0.4855,118,58,0.5145000000000001,3,3,4,10,12,109,60,0.5234166666666666,100,50,0.4765833333333334,0.5454545454545454,0.13333333333333333,0.4915254237288136,0.3103448275862069,0.5504587155963303,0.16666666666666666,0.5,0.24
6428,D,1.6,4.0,6.5,5,1,4,10,7,97,51,0.4788333333333334,119,58,0.5211666666666667,3,3,4,15,16,99,45,0.392,122,59,0.608,0.5257731958762887,0.19607843137254902,0.48739495798319327,0.1206896551724138,0.45454545454545453,0.3333333333333333,0.48360655737704916,0.2711864406779661
