,id,country_id,league_id,season,date,match_api_id,home_team_api_id,away_team_api_id,home_team_goal,away_team_goal,B365H,B365D,B365A
16241,6606,4769,4769,2012/2013,2013-05-26 00:00:00,1217188,8592,9837,0,0,1.57,3.8,6.0
16242,6607,4769,4769,2012/2013,2013-05-26 00:00:00,1217189,9941,10249,2,0,2.38,3.1,3.1
16243,6608,4769,4769,2012/2013,2013-05-26 00:00:00,1217190,9873,10242,2,1,2.63,3.5,2.5
16246,23338,21518,21518,2012/2013,2013-05-26 00:00:00,1260267,8305,8370,1,2,2.1,3.5,3.3
16247,23339,21518,21518,2012/2013,2013-05-26 00:00:00,1260271,10267,7878,1,0,1.25,6.0,11.0
16248,23340,21518,21518,2012/2013,2013-05-26 00:00:00,1260273,8371,8302,2,1,2.38,3.4,2.88
16249,23341,21518,21518,2012/2013,2013-05-26 00:00:00,1260278,8560,8633,3,3,2.5,3.6,2.6
16250,23342,21518,21518,2012/2013,2013-05-26 00:00:00,1260282,9864,9783,3,1,2.38,3.4,2.88
16251,23343,21518,21518,2012/2013,2013-05-26 00:00:00,1260285,8558,8634,0,2,5.5,4.1,1.57
16252,23344,21518,21518,2012/2013,2013-05-26 00:00:00,1260287,10281,9910,0,2,3.0,3.4,2.3
16253,23345,21518,21518,2012/2013,2013-05-26 00:00:00,1260290,9906,8661,0,0,1.62,4.1,5.0
16254,23346,21518,21518,2012/2013,2013-05-26 00:00:00,1260294,8603,8394,4,0,2.0,3.5,3.6
16255,23347,21518,21518,2012/2013,2013-05-26 00:00:00,1260295,8315,8581,0,1,1.45,4.33,7.0
16273,23348,21518,21518,2012/2013,2013-06-01 00:00:00,1260113,9910,8558,1,0,1.44,4.5,6.5
16274,23349,21518,21518,2012/2013,2013-06-01 00:00:00,1260300,7878,8305,2,0,1.95,3.6,3.6
16275,23350,21518,21518,2012/2013,2013-06-01 00:00:00,1260301,8302,10267,4,3,3.3,3.5,2.1
16276,23351,21518,21518,2012/2013,2013-06-01 00:00:00,1260303,8633,8371,4,2,1.25,6.0,10.0
16277,23352,21518,21518,2012/2013,2013-06-01 00:00:00,1260306,9783,8560,0,1,2.6,3.5,2.6
16278,23353,21518,21518,2012/2013,2013-06-01 00:00:00,1260308,8634,9864,4,1,1.25,6.0,10.0
16279,23354,21518,21518,2012/2013,2013-06-01 00:00:00,1260330,8661,10281,4,2,1.5,4.33,6.0
16280,23355,21518,21518,2012/2013,2013-06-01 00:00:00,1260334,8394,9906,1,3,2.2,3.5,3.1
16281,23356,21518,21518,2012/2013,2013-06-01 00:00:00,1260337,8581,8603,1,1,3.2,3.4,2.2
16282,23357,21518,21518,2012/2013,2013-06-01 00:00:00,1260341,8370,8315,2,2,2.05,3.6,3.4
16327,14804,13274,13274,2013/2014,2013-08-02 00:00:00,1472973,8593,9803,3,0,1.14,8.0,16.0
16330,20837,19694,19694,2013/2014,2013-08-02 00:00:00,1474098,8426,9938,0,0,2.88,3.3,2.4
16331,14805,13274,13274,2013/2014,2013-08-03 00:00:00,1472974,10228,10229,4,2,2.63,3.5,2.5
16332,14806,13274,13274,2013/2014,2013-08-03 00:00:00,1472975,8464,8674,1,4,2.25,3.4,3.1
16333,14807,13274,13274,2013/2014,2013-08-03 00:00:00,1472976,10217,8640,2,3,6.5,4.5,1.45
16334,14808,13274,13274,2013/2014,2013-08-03 00:00:00,1472977,8611,10219,0,0,1.44,4.33,7.0
16337,20834,19694,19694,2013/2014,2013-08-03 00:00:00,1474095,8485,8597,2,1,1.85,3.5,4.0
16338,20835,19694,19694,2013/2014,2013-08-03 00:00:00,1474096,9925,8649,2,1,1.25,5.5,12.0
16339,20836,19694,19694,2013/2014,2013-08-03 00:00:00,1474097,8066,9800,3,0,1.95,3.4,3.9
16342,14809,13274,13274,2013/2014,2013-08-04 00:00:00,1472978,7788,9761,0,0,2.2,3.5,3.1
16343,14810,13274,13274,2013/2014,2013-08-04 00:00:00,1472979,6413,10235,2,1,4.0,3.75,1.83
16344,14811,13274,13274,2013/2014,2013-08-04 00:00:00,1472980,8277,9791,3,1,1.62,4.0,5.0
16345,14812,13274,13274,2013/2014,2013-08-04 00:00:00,1472981,9908,6433,1,1,1.67,4.0,4.75
16349,20838,19694,19694,2013/2014,2013-08-04 00:00:00,1474100,8467,9860,1,0,2.0,3.3,3.8
16350,20839,19694,19694,2013/2014,2013-08-04 00:00:00,1474109,10251,9927,0,1,3.0,3.25,2.38
16355,6675,4769,4769,2013/2014,2013-08-09 00:00:00,1468113,10249,9847,1,1,4.75,3.5,1.75
16356,9339,7809,7809,2013/2014,2013-08-09 00:00:00,1478940,9823,9788,3,1,1.13,8.5,19.0
16357,14903,13274,13274,2013/2014,2013-08-09 00:00:00,1473032,9803,7788,2,0,1.73,3.8,4.5
16360,6670,4769,4769,2013/2014,2013-08-10 00:00:00,1468108,9827,9829,0,2,3.0,3.0,2.5
16361,6671,4769,4769,2013/2014,2013-08-10 00:00:00,1468109,4087,9874,1,1,2.15,3.1,3.6
16362,6673,4769,4769,2013/2014,2013-08-10 00:00:00,1468111,8639,8689,1,0,1.62,3.6,6.0
16363,6674,4769,4769,2013/2014,2013-08-10 00:00:00,1468112,9748,9831,4,0,1.73,3.5,5.0
16364,6676,4769,4769,2013/2014,2013-08-10 00:00:00,1468114,9830,7794,2,0,2.25,3.1,3.4
16365,6677,4769,4769,2013/2014,2013-08-10 00:00:00,1468116,9851,9837,2,1,1.7,3.4,5.5
16366,6678,4769,4769,2013/2014,2013-08-10 00:00:00,1468117,9873,9941,3,0,2.5,3.1,2.9
16367,9341,7809,7809,2013/2014,2013-08-10 00:00:00,1478944,8226,8165,2,2,2.1,3.3,3.5
16368,9343,7809,7809,2013/2014,2013-08-10 00:00:00,1478946,8178,8358,3,1,1.44,4.5,6.5
16369,9344,7809,7809,2013/2014,2013-08-10 00:00:00,1478947,9904,8721,2,0,2.6,3.4,2.6
16370,9345,7809,7809,2013/2014,2013-08-10 00:00:00,1478948,8406,9789,0,4,7.0,4.33,1.44
16371,9346,7809,7809,2013/2014,2013-08-10 00:00:00,1478949,9776,8697,0,1,2.7,3.4,2.5
16372,9347,7809,7809,2013/2014,2013-08-10 00:00:00,1478950,8177,9810,6,1,2.2,3.4,3.2
16373,14904,13274,13274,2013/2014,2013-08-10 00:00:00,1473033,6433,10217,2,1,2.1,3.5,3.3
16374,14905,13274,13274,2013/2014,2013-08-10 00:00:00,1473034,9791,6413,1,3,1.91,3.6,3.8
16375,14906,13274,13274,2013/2014,2013-08-10 00:00:00,1473035,9761,10228,0,2,2.7,3.4,2.5
16376,14907,13274,13274,2013/2014,2013-08-10 00:00:00,1473036,8640,8464,5,0,1.14,8.0,15.0
16380,20901,19694,19694,2013/2014,2013-08-10 00:00:00,1474131,9938,8066,0,1,2.3,3.25,2.88
16381,20904,19694,19694,2013/2014,2013-08-10 00:00:00,1474137,8649,8426,1,3,2.0,3.3,3.75
16384,6669,4769,4769,2013/2014,2013-08-11 00:00:00,1468107,8576,9853,0,1,3.4,3.2,2.2
16385,6672,4769,4769,2013/2014,2013-08-11 00:00:00,1468110,9747,8592,1,3,3.4,3.2,2.2
16386,9340,7809,7809,2013/2014,2013-08-11 00:00:00,1478943,9905,10269,3,2,2.4,3.4,2.8
16387,9342,7809,7809,2013/2014,2013-08-11 00:00:00,1478945,10189,9790,3,3,1.44,4.33,7.0
16388,14908,13274,13274,2013/2014,2013-08-11 00:00:00,1473037,10229,8593,3,2,4.5,3.75,1.73
16389,14909,13274,13274,2013/2014,2013-08-11 00:00:00,1473038,10235,8611,1,4,1.83,3.6,4.2
16390,14910,13274,13274,2013/2014,2013-08-11 00:00:00,1473039,8674,9908,2,0,1.83,3.75,4.0
16391,14911,13274,13274,2013/2014,2013-08-11 00:00:00,1473040,10219,8277,4,2,3.0,3.4,2.3
16394,20902,19694,19694,2013/2014,2013-08-11 00:00:00,1474134,9860,10251,1,0,2.25,3.4,2.8
16395,20903,19694,19694,2013/2014,2013-08-11 00:00:00,1474135,8597,8467,0,0,3.2,3.25,2.25
16396,20905,19694,19694,2013/2014,2013-08-11 00:00:00,1474139,9927,8485,1,3,2.3,3.25,2.88
16401,6787,4769,4769,2013/2014,2013-08-16 00:00:00,1468177,9874,9748,1,3,3.6,3.2,2.1
16402,18847,17642,17642,2013/2014,2013-08-16 00:00:00,1497957,6403,10264,0,2,3.6,3.25,2.1
16403,20969,19694,19694,2013/2014,2013-08-16 00:00:00,1474146,8426,9860,1,1,2.15,3.2,3.5
16404,3629,1729,1729,2013/2014,2013-08-17 00:00:00,1474058,9825,10252,1,3,1.44,4.75,8.0
16405,3632,1729,1729,2013/2014,2013-08-17 00:00:00,1474065,8650,10194,1,0,1.4,5.0,9.5
16406,3634,1729,1729,2013/2014,2013-08-17 00:00:00,1474070,9850,8668,2,2,3.2,3.4,2.4
16407,3635,1729,1729,2013/2014,2013-08-17 00:00:00,1474077,8472,9879,0,1,2.3,3.4,3.4
16408,3636,1729,1729,2013/2014,2013-08-17 00:00:00,1474079,10003,10260,1,4,4.2,3.5,2.0
16409,3637,1729,1729,2013/2014,2013-08-17 00:00:00,1474083,8659,8466,0,1,2.4,3.4,3.2
16410,3638,1729,1729,2013/2014,2013-08-17 00:00:00,1474085,8654,8344,2,0,2.0,3.6,4.0
16411,6779,4769,4769,2013/2014,2013-08-17 00:00:00,1468169,7794,9873,2,0,2.1,3.3,3.5
16412,6781,4769,4769,2013/2014,2013-08-17 00:00:00,1468171,8592,4087,2,0,1.4,4.5,8.0
16413,6783,4769,4769,2013/2014,2013-08-17 00:00:00,1468173,9831,9851,2,1,2.3,3.2,3.2
16414,6785,4769,4769,2013/2014,2013-08-17 00:00:00,1468175,9837,8639,2,1,3.6,3.2,2.1
16415,6786,4769,4769,2013/2014,2013-08-17 00:00:00,1468176,9853,9747,1,0,1.44,4.0,8.0
16416,6788,4769,4769,2013/2014,2013-08-17 00:00:00,1468178,9941,9827,1,1,2.38,3.0,3.25
16417,9439,7809,7809,2013/2014,2013-08-17 00:00:00,1479000,9788,9904,3,0,1.83,3.5,4.33
16418,9440,7809,7809,2013/2014,2013-08-17 00:00:00,1479001,10269,8178,0,1,3.5,3.25,2.1
16419,9441,7809,7809,2013/2014,2013-08-17 00:00:00,1479002,8721,10189,4,0,2.88,3.3,2.4
16420,9442,7809,7809,2013/2014,2013-08-17 00:00:00,1479003,8697,8406,1,0,1.91,3.5,4.0
16421,9444,7809,7809,2013/2014,2013-08-17 00:00:00,1479005,8358,9905,1,2,2.25,3.4,3.1
16422,9445,7809,7809,2013/2014,2013-08-17 00:00:00,1479006,9790,8226,1,5,2.0,3.6,3.5
16423,9446,7809,7809,2013/2014,2013-08-17 00:00:00,1479007,9810,9823,0,1,10.0,5.25,1.29
16424,15002,13274,13274,2013/2014,2013-08-17 00:00:00,1473041,7788,8674,4,1,3.0,3.4,2.3
16425,15003,13274,13274,2013/2014,2013-08-17 00:00:00,1473042,8464,6413,1,5,2.45,3.3,2.8
16426,15004,13274,13274,2013/2014,2013-08-17 00:00:00,1473043,8640,6433,3,0,1.14,8.0,15.0
16427,15005,13274,13274,2013/2014,2013-08-17 00:00:00,1473044,9803,8277,1,1,2.75,3.5,2.4
16428,15006,13274,13274,2013/2014,2013-08-17 00:00:00,1473045,10219,10229,1,2,3.25,3.5,2.1
16429,18843,17642,17642,2013/2014,2013-08-17 00:00:00,1497953,7842,10214,3,1,2.3,3.25,3.1
16430,18845,17642,17642,2013/2014,2013-08-17 00:00:00,1497955,7844,2033,2,0,2.0,3.4,3.75
16431,20966,19694,19694,2013/2014,2013-08-17 00:00:00,1474141,8485,9925,0,2,4.2,3.3,1.91
16432,20967,19694,19694,2013/2014,2013-08-17 00:00:00,1474143,10251,9938,1,1,2.75,3.2,2.55
16433,20968,19694,19694,2013/2014,2013-08-17 00:00:00,1474144,8066,9927,2,0,2.38,3.25,3.0
16434,20970,19694,19694,2013/2014,2013-08-17 00:00:00,1474148,8467,8649,4,0,1.85,3.5,4.2
16435,20971,19694,19694,2013/2014,2013-08-17 00:00:00,1474149,9800,8597,1,1,2.3,3.3,3.1
16436,23421,21518,21518,2013/2014,2013-08-17 00:00:00,1505558,10281,8315,1,2,2.5,3.3,2.8
16437,23423,21518,21518,2013/2014,2013-08-17 00:00:00,1505560,8560,8305,2,0,1.73,3.6,4.75
16438,23427,21518,21518,2013/2014,2013-08-17 00:00:00,1505564,10267,9864,1,0,1.53,4.0,6.0
16439,3630,1729,1729,2013/2014,2013-08-18 00:00:00,1474059,8455,8667,2,0,1.2,7.0,21.0
16440,3631,1729,1729,2013/2014,2013-08-18 00:00:00,1474061,9826,8586,0,1,4.75,3.75,1.83
16441,6780,4769,4769,2013/2014,2013-08-18 00:00:00,1468170,8689,9830,2,1,2.15,3.2,3.5
16442,6782,4769,4769,2013/2014,2013-08-18 00:00:00,1468172,9829,10249,4,1,1.53,3.8,6.5
16443,6784,4769,4769,2013/2014,2013-08-18 00:00:00,1468174,9847,8576,1,1,1.2,6.5,13.0
16444,9438,7809,7809,2013/2014,2013-08-18 00:00:00,1478999,9789,9776,2,1,1.17,7.5,13.0
16445,9443,7809,7809,2013/2014,2013-08-18 00:00:00,1479004,8165,8177,2,2,2.3,3.4,3.0
16446,15007,13274,13274,2013/2014,2013-08-18 00:00:00,1473046,8593,10235,2,1,1.36,4.5,9.0
16447,15008,13274,13274,2013/2014,2013-08-18 00:00:00,1473047,10228,9791,2,4,1.53,4.33,5.5
16448,15009,13274,13274,2013/2014,2013-08-18 00:00:00,1473048,9761,10217,1,2,2.1,3.5,3.25
16449,15010,13274,13274,2013/2014,2013-08-18 00:00:00,1473049,8611,9908,6,0,1.45,4.0,8.0
16450,18842,17642,17642,2013/2014,2013-08-18 00:00:00,1497952,9807,7841,0,3,2.63,3.1,2.75
16451,18844,17642,17642,2013/2014,2013-08-18 00:00:00,1497954,9764,10215,2,0,2.3,3.2,3.1
16452,18846,17642,17642,2013/2014,2013-08-18 00:00:00,1497956,10212,9772,2,1,7.5,4.2,1.44
16453,18848,17642,17642,2013/2014,2013-08-18 00:00:00,1497958,9768,158085,5,1,1.4,4.5,8.0
16454,18849,17642,17642,2013/2014,2013-08-18 00:00:00,1497959,10238,9773,1,3,12.0,5.5,1.25
16455,23419,21518,21518,2013/2014,2013-08-18 00:00:00,1505556,8633,8603,2,1,1.17,7.0,17.0
16456,23420,21518,21518,2013/2014,2013-08-18 00:00:00,1505557,8371,7878,1,2,2.0,3.3,3.75
16457,23425,21518,21518,2013/2014,2013-08-18 00:00:00,1505562,8302,9906,1,3,2.8,3.3,2.5
16458,23426,21518,21518,2013/2014,2013-08-18 00:00:00,1505563,8634,8581,7,0,1.08,10.0,26.0
16459,3633,1729,1729,2013/2014,2013-08-19 00:00:00,1474068,8456,10261,4,0,1.33,5.5,11.0
16460,23418,21518,21518,2013/2014,2013-08-19 00:00:00,1505555,9910,8558,2,2,2.2,3.2,3.4
16461,23422,21518,21518,2013/2014,2013-08-19 00:00:00,1505559,9865,10205,2,3,2.6,3.2,2.75
16462,23424,21518,21518,2013/2014,2013-08-19 00:00:00,1505561,8370,10268,3,0,2.25,3.25,3.25
16463,3851,1729,1729,2013/2014,2013-08-21 00:00:00,1474157,8455,10252,2,1,1.29,5.5,10.0
16464,6895,4769,4769,2013/2014,2013-08-23 00:00:00,1468185,9829,9941,0,0,1.36,4.5,9.0
16465,9537,7809,7809,2013/2014,2013-08-23 00:00:00,1479008,9789,8697,1,0,1.2,6.5,13.0
16466,15056,13274,13274,2013/2014,2013-08-23 00:00:00,1473050,10228,8593,3,3,6.0,4.33,1.5
16469,23531,21518,21518,2013/2014,2013-08-23 00:00:00,1505575,8315,8371,2,0,1.62,3.75,5.5
16470,23532,21518,21518,2013/2014,2013-08-23 00:00:00,1505576,8305,9865,2,2,1.85,3.5,4.2
16471,3739,1729,1729,2013/2014,2013-08-24 00:00:00,1474125,10252,8650,0,1,4.0,3.75,1.95
16472,3741,1729,1729,2013/2014,2013-08-24 00:00:00,1474127,8668,8659,0,0,1.57,4.33,6.5
16473,3742,1729,1729,2013/2014,2013-08-24 00:00:00,1474128,9879,9825,1,3,3.8,3.5,2.1
16474,3743,1729,1729,2013/2014,2013-08-24 00:00:00,1474130,8667,9850,1,0,2.45,3.4,3.1
16475,3745,1729,1729,2013/2014,2013-08-24 00:00:00,1474136,10261,8654,0,0,2.3,3.4,3.4
16476,3746,1729,1729,2013/2014,2013-08-24 00:00:00,1474138,8466,8472,1,1,1.73,3.8,5.5
16477,3747,1729,1729,2013/2014,2013-08-24 00:00:00,1474142,10194,9826,2,1,1.83,3.6,5.0
16478,6890,4769,4769,2013/2014,2013-08-24 00:00:00,1468180,9827,7794,1,0,1.7,3.6,5.0
16479,6891,4769,4769,2013/2014,2013-08-24 00:00:00,1468181,4087,9851,1,2,2.38,3.1,3.1
16480,6892,4769,4769,2013/2014,2013-08-24 00:00:00,1468182,9747,8689,2,0,2.3,3.1,3.2
16481,6894,4769,4769,2013/2014,2013-08-24 00:00:00,1468184,9748,9837,0,1,1.53,4.0,6.0
16482,6896,4769,4769,2013/2014,2013-08-24 00:00:00,1468186,10249,9874,2,1,1.73,3.5,5.0
16483,6898,4769,4769,2013/2014,2013-08-24 00:00:00,1468188,9873,8592,0,1,3.5,3.3,2.1
16484,9538,7809,7809,2013/2014,2013-08-24 00:00:00,1479009,9823,8165,2,0,1.1,9.0,26.0
16485,9539,7809,7809,2013/2014,2013-08-24 00:00:00,1479010,8178,9788,4,2,1.67,3.8,5.0
16486,9540,7809,7809,2013/2014,2013-08-24 00:00:00,1479011,9904,10189,2,1,2.63,3.4,2.6
16487,9541,7809,7809,2013/2014,2013-08-24 00:00:00,1479012,8226,8358,3,3,1.75,3.75,4.5
16488,9542,7809,7809,2013/2014,2013-08-24 00:00:00,1479013,9905,8721,2,0,2.63,3.4,2.6
16489,9545,7809,7809,2013/2014,2013-08-24 00:00:00,1479016,8177,9790,1,0,1.91,3.6,3.8
16490,12137,10257,10257,2013/2014,2013-08-24 00:00:00,1536516,9876,8564,2,1,4.75,3.6,1.75
16491,12143,10257,10257,2013/2014,2013-08-24 00:00:00,1536522,9882,9885,0,1,8.0,4.0,1.45
16492,15057,13274,13274,2013/2014,2013-08-24 00:00:00,1473051,10217,9803,0,4,2.0,3.6,3.5
16493,15058,13274,13274,2013/2014,2013-08-24 00:00:00,1473052,9791,8640,1,1,8.0,4.5,1.4
16494,15059,13274,13274,2013/2014,2013-08-24 00:00:00,1473053,8464,10219,2,2,2.5,3.4,2.7
16495,15060,13274,13274,2013/2014,2013-08-24 00:00:00,1473054,6413,7788,2,0,1.53,4.0,6.0
16499,18930,17642,17642,2013/2014,2013-08-24 00:00:00,1498014,10215,9768,0,4,4.0,3.4,1.91
16500,18935,17642,17642,2013/2014,2013-08-24 00:00:00,1498019,2033,6403,1,0,2.6,3.2,2.7
16501,21026,19694,19694,2013/2014,2013-08-24 00:00:00,1474150,9925,8066,2,2,1.44,4.33,7.0
16502,21027,19694,19694,2013/2014,2013-08-24 00:00:00,1474152,9938,8467,4,0,2.63,3.25,2.63
16503,21028,19694,19694,2013/2014,2013-08-24 00:00:00,1474153,9860,8485,2,1,3.25,3.5,2.1
16504,21029,19694,19694,2013/2014,2013-08-24 00:00:00,1474155,8597,10251,1,2,2.3,3.25,3.1
16505,21030,19694,19694,2013/2014,2013-08-24 00:00:00,1474156,9927,8426,1,0,2.1,3.4,3.4
16506,21031,19694,19694,2013/2014,2013-08-24 00:00:00,1474158,8649,9800,3,0,2.5,3.2,2.8
16507,23528,21518,21518,2013/2014,2013-08-24 00:00:00,1505572,8558,10267,3,1,3.0,3.25,2.38
16508,23533,21518,21518,2013/2014,2013-08-24 00:00:00,1505577,10268,8560,1,1,3.2,3.4,2.2
16509,23537,21518,21518,2013/2014,2013-08-24 00:00:00,1505581,10205,10281,2,1,1.85,3.6,4.0
16512,3740,1729,1729,2013/2014,2013-08-25 00:00:00,1474126,8344,8456,3,2,8.5,4.75,1.44
16513,3748,1729,1729,2013/2014,2013-08-25 00:00:00,1474147,8586,10003,1,0,1.62,4.0,6.5
16514,6889,4769,4769,2013/2014,2013-08-25 00:00:00,1468179,8576,9831,0,0,2.5,3.1,2.9
16515,6893,4769,4769,2013/2014,2013-08-25 00:00:00,1468183,8639,9853,1,0,1.95,3.25,4.2
16516,6897,4769,4769,2013/2014,2013-08-25 00:00:00,1468187,9830,9847,1,2,6.0,3.8,1.57
16517,9543,7809,7809,2013/2014,2013-08-25 00:00:00,1479014,8406,10269,2,1,2.3,3.4,3.0
16518,9544,7809,7809,2013/2014,2013-08-25 00:00:00,1479015,9776,9810,0,2,2.7,3.4,2.5
16519,12135,10257,10257,2013/2014,2013-08-25 00:00:00,1536514,8529,8524,2,1,2.5,3.0,3.0
16520,12138,10257,10257,2013/2014,2013-08-25 00:00:00,1536517,8636,10233,2,0,1.62,3.75,5.5
16521,12139,10257,10257,2013/2014,2013-08-25 00:00:00,1536518,8543,8600,2,1,2.0,3.4,3.75
16522,12140,10257,10257,2013/2014,2013-08-25 00:00:00,1536519,8537,8686,0,2,3.6,3.5,2.0
16523,12141,10257,10257,2013/2014,2013-08-25 00:00:00,1536520,9875,9857,3,0,1.36,4.75,8.5
16524,12142,10257,10257,2013/2014,2013-08-25 00:00:00,1536521,10167,8533,0,0,1.85,3.5,4.2
16525,12144,10257,10257,2013/2014,2013-08-25 00:00:00,1536523,9804,7943,2,0,2.0,3.3,3.8
16526,15061,13274,13274,2013/2014,2013-08-25 00:00:00,1473055,10235,9761,3,1,1.29,5.25,11.0
16527,15062,13274,13274,2013/2014,2013-08-25 00:00:00,1473056,6433,8674,3,3,2.63,3.5,2.5
16528,15063,13274,13274,2013/2014,2013-08-25 00:00:00,1473057,9908,10229,2,0,3.5,3.6,2.0
16529,15064,13274,13274,2013/2014,2013-08-25 00:00:00,1473058,8277,8611,1,0,3.0,3.6,2.2
16532,18931,17642,17642,2013/2014,2013-08-25 00:00:00,1498015,158085,7842,1,2,2.9,3.25,2.4
16533,18932,17642,17642,2013/2014,2013-08-25 00:00:00,1498016,9772,9764,2,1,1.17,7.0,15.0
16534,18933,17642,17642,2013/2014,2013-08-25 00:00:00,1498017,9773,10212,3,0,1.17,7.5,13.0
16535,18934,17642,17642,2013/2014,2013-08-25 00:00:00,1498018,10214,7844,1,1,2.0,3.3,3.8
16536,18936,17642,17642,2013/2014,2013-08-25 00:00:00,1498020,7841,10238,2,0,1.73,3.5,5.0
16537,23529,21518,21518,2013/2014,2013-08-25 00:00:00,1505573,8603,9910,1,2,1.8,3.5,4.5
16538,23534,21518,21518,2013/2014,2013-08-25 00:00:00,1505578,9906,8370,5,0,1.29,5.25,10.0
16539,23535,21518,21518,2013/2014,2013-08-25 00:00:00,1505579,8581,8302,0,0,3.5,3.3,2.1
16540,23536,21518,21518,2013/2014,2013-08-25 00:00:00,1505580,9864,8634,0,1,13.0,6.0,1.22
16544,3744,1729,1729,2013/2014,2013-08-26 00:00:00,1474133,10260,8455,0,0,2.45,3.4,3.1
16545,12136,10257,10257,2013/2014,2013-08-26 00:00:00,1536515,8535,8530,2,1,1.44,4.2,7.5
16547,18937,17642,17642,2013/2014,2013-08-26 00:00:00,1498021,10264,9807,2,1,1.33,4.5,11.0
16548,23530,21518,21518,2013/2014,2013-08-26 00:00:00,1505574,7878,8633,0,1,7.5,5.5,1.33
16549,9591,7809,7809,2013/2014,2013-08-27 00:00:00,1479017,8358,9823,1,1,13.0,5.5,1.25
16550,15065,13274,13274,2013/2014,2013-08-30 00:00:00,1473059,9761,8464,1,1,2.05,3.5,3.4
16553,23643,21518,21518,2013/2014,2013-08-30 00:00:00,1505587,9865,10268,2,2,2.0,3.3,3.8
16554,23645,21518,21518,2013/2014,2013-08-30 00:00:00,1505589,8370,8581,1,2,1.73,3.6,4.75
16555,3850,1729,1729,2013/2014,2013-08-31 00:00:00,1474154,8344,8668,0,0,3.25,3.4,2.38
16556,3852,1729,1729,2013/2014,2013-08-31 00:00:00,1474159,9826,8472,3,1,2.6,3.3,3.0
16557,3854,1729,1729,2013/2014,2013-08-31 00:00:00,1474165,8456,8667,2,0,1.17,8.5,19.0
16558,3855,1729,1729,2013/2014,2013-08-31 00:00:00,1474168,10261,9879,1,0,2.15,3.4,3.75
16559,3856,1729,1729,2013/2014,2013-08-31 00:00:00,1474170,9850,8466,1,0,3.0,3.3,2.55
16560,3858,1729,1729,2013/2014,2013-08-31 00:00:00,1474172,8654,10194,0,1,2.0,3.4,4.33
16561,6989,4769,4769,2013/2014,2013-08-31 00:00:00,1468189,7794,9941,2,1,2.5,3.2,2.88
16562,6990,4769,4769,2013/2014,2013-08-31 00:00:00,1468190,4087,9748,2,1,3.25,3.2,2.25
16563,6991,4769,4769,2013/2014,2013-08-31 00:00:00,1468191,8689,9873,1,0,1.91,3.4,4.0
16564,6994,4769,4769,2013/2014,2013-08-31 00:00:00,1468194,9847,9747,2,0,1.18,6.5,16.0
16565,6995,4769,4769,2013/2014,2013-08-31 00:00:00,1468195,9837,9830,0,0,2.25,3.1,3.4
16566,6996,4769,4769,2013/2014,2013-08-31 00:00:00,1468196,9851,8639,0,0,2.88,3.1,2.55
16567,6998,4769,4769,2013/2014,2013-08-31 00:00:00,1468198,9874,8576,0,0,2.0,3.2,4.0
16568,9592,7809,7809,2013/2014,2013-08-31 00:00:00,1479018,10189,8178,2,0,3.2,3.5,2.15
16569,9593,7809,7809,2013/2014,2013-08-31 00:00:00,1479019,9788,8697,4,1,1.75,3.75,4.5
16570,9595,7809,7809,2013/2014,2013-08-31 00:00:00,1479021,9904,9905,4,1,2.4,3.5,2.75
16571,9596,7809,7809,2013/2014,2013-08-31 00:00:00,1479022,8721,8177,2,0,1.91,3.6,3.75
16572,9597,7809,7809,2013/2014,2013-08-31 00:00:00,1479023,8165,8406,0,1,2.5,3.3,2.8
16573,9598,7809,7809,2013/2014,2013-08-31 00:00:00,1479024,9790,9776,4,0,1.75,3.75,4.5
16574,12248,10257,10257,2013/2014,2013-08-31 00:00:00,1536533,8533,9875,2,4,4.75,3.5,1.75
16575,12250,10257,10257,2013/2014,2013-08-31 00:00:00,1536535,9885,8543,4,1,1.36,4.5,9.0
16576,15066,13274,13274,2013/2014,2013-08-31 00:00:00,1473060,9791,10217,1,0,1.73,3.9,4.33
16577,15067,13274,13274,2013/2014,2013-08-31 00:00:00,1473061,8640,7788,0,0,1.14,8.0,16.0
16578,15068,13274,13274,2013/2014,2013-08-31 00:00:00,1473062,8611,10228,1,1,1.44,4.5,6.5
16579,15069,13274,13274,2013/2014,2013-08-31 00:00:00,1473063,10219,6433,1,4,1.8,3.6,4.33
16583,19022,17642,17642,2013/2014,2013-08-31 00:00:00,1498026,7844,10238,1,4,1.8,3.5,4.5
16584,19025,17642,17642,2013/2014,2013-08-31 00:00:00,1498029,9768,9772,1,1,2.88,3.4,2.38
16585,21032,19694,19694,2013/2014,2013-08-31 00:00:00,1474161,8485,8467,0,0,2.25,3.25,3.25
16586,21033,19694,19694,2013/2014,2013-08-31 00:00:00,1474163,9938,9925,0,1,6.0,4.1,1.53
16587,21034,19694,19694,2013/2014,2013-08-31 00:00:00,1474164,10251,8649,0,0,2.38,3.4,2.88
16588,21035,19694,19694,2013/2014,2013-08-31 00:00:00,1474166,8066,9860,2,0,1.75,3.6,4.75
16589,21036,19694,19694,2013/2014,2013-08-31 00:00:00,1474167,9927,8597,2,1,1.91,3.5,4.0
16590,21037,19694,19694,2013/2014,2013-08-31 00:00:00,1474169,9800,8426,1,2,2.5,3.3,2.8
16591,23639,21518,21518,2013/2014,2013-08-31 00:00:00,1505583,9910,7878,1,1,2.2,3.3,3.3
